T0.0199999995529652,0.9780503,-0.02592316,0.01473733,-0.01736881,-0.05639648,1.013916,0.002929688,-0.01280165,-0.3353447,0.2937074,1.0,-8.943529e-06,0.0001607917,4.661415e-07,1.0,rec301GMV0.txt,0,T0.0199999995529652,1.956101,-0.02592316,0.01473733,-0.01736881,-0.05639648,1.013916,0.002929688,-0.01280165,-0.3353447,0.2937074,0.9891456,-1.434749e-05,0.000160502,-3.294015e-06,1.0,30,41,74,0.0,rec301GMV1.txt,0
T0.0399999991059303,2.937624,-0.02958825,0.02328919,-0.02714237,-0.05761719,1.012939,0.009277344,-0.0128315,-0.3351569,0.2936857,0.9810048,-0.001041011,0.0003514753,-0.0002086876,0.9999994,rec301GMV0.txt,1,T0.0399999991059303,2.941097,-0.02958825,0.02328919,-0.02714237,-0.05761719,1.012939,0.009277344,-0.0128315,-0.3351569,0.2936857,0.9754657,-0.002015663,0.0002982196,-0.0004092423,0.9999979,30,41,74,0.2498274,rec301GMV1.txt,1
T0.373333342373371,2.945676,-0.02714486,0.009850548,-0.02592067,-0.05761719,1.012695,0.004394531,-0.01283238,-0.3352731,0.2936746,0.9718784,-0.002213554,-0.0009227062,-0.0006111462,0.999997,rec301GMV0.txt,2,T0.373333342373371,2.946783,-0.02714486,0.009850548,-0.02592067,-0.05761719,1.012695,0.004394531,-0.01283238,-0.3352731,0.2936746,0.9699368,-0.001478901,-0.0008904905,-0.0006373885,0.9999983,30,41,74,0.4373706,rec301GMV1.txt,2
T0.464198239147663,2.939978,-0.02470147,0.0208458,-0.01003865,-0.05810547,1.014648,0.004394531,-0.01283727,-0.3352869,0.2936153,0.9686617,-0.0006656437,-0.0006663415,-0.0006628158,0.9999993,rec301GMV0.txt,3,T0.464198239147663,2.932067,-0.02470147,0.0208458,-0.01003865,-0.05810547,1.014648,0.004394531,-0.01283727,-0.3352869,0.2936153,0.9665928,-0.0007022741,-0.0006794118,-0.000704933,0.9999993,30,41,74,0.5722711,rec301GMV1.txt,3
T0.498024240136147,2.918281,-0.03325333,0.00740716,-0.01736881,-0.05834961,1.016113,0.001953125,-0.01249484,-0.3353282,0.2936217,0.9637507,-0.0002659691,-0.0007895335,-0.0008203061,0.9999993,rec301GMV0.txt,4,T0.498024240136147,2.912406,-0.03325333,0.00740716,-0.01736881,-0.05834961,1.016113,0.001953125,-0.01249484,-0.3353282,0.2936217,0.9593786,7.39469e-05,-0.0007839871,-0.0008387383,0.9999993,30,41,74,0.6792033,rec301GMV1.txt,4
T0.50780213996768,2.916564,-0.03080994,0.01351563,-0.02836406,-0.05712891,1.013672,-0.0007324219,-0.01271887,-0.3353306,0.2936631,0.955148,0.000920782,-0.0007089829,-0.0006918116,0.9999991,rec301GMV0.txt,5,T0.50780213996768,2.926598,-0.03080994,0.01351563,-0.02836406,-0.05712891,1.013672,-0.0007324219,-0.01271887,-0.3353306,0.2936631,0.9526484,0.001277748,-0.0007079504,-0.0005457359,0.9999988,30,41,74,0.7561604,rec301GMV1.txt,5
T0.520024240016937,2.928922,-0.02470147,0.01473733,-0.01248203,-0.05664063,1.015625,0.003173828,-0.01284549,-0.3354451,0.2936754,0.9524022,0.001141377,-0.0006781474,-0.0002524235,0.9999991,rec301GMV0.txt,6,T0.520024240016937,2.921212,-0.02470147,0.01473733,-0.01248203,-0.05664063,1.015625,0.003173828,-0.01284549,-0.3354451,0.2936754,0.9525957,0.000578889,-0.0007369429,-0.000176714,0.9999996,30,41,74,0.813158,rec301GMV1.txt,6
T0.532646640203893,2.926127,-0.03203164,0.0196241,-0.02469898,-0.06103516,1.012207,0.003662109,-0.01296303,-0.3353842,0.2936267,0.951488,-0.0001556764,-0.0007019931,-0.0007702974,0.9999995,rec301GMV0.txt,7,T0.532646640203893,2.938751,-0.03203164,0.0196241,-0.02469898,-0.06103516,1.012207,0.003662109,-0.01296303,-0.3353842,0.2936267,0.9514554,-0.0001892965,-0.000737064,-0.001423844,0.9999987,30,41,74,0.813158,rec301GMV1.txt,7
T0.543771840631962,2.944687,-0.02225808,7.699151e-05,-0.02836406,-0.05615234,1.01416,0.004638672,-0.01289639,-0.3354759,0.2936458,0.9534875,-0.0004617506,-0.0007762118,-0.001436979,0.9999986,rec301GMV0.txt,8,T0.543771840631962,2.937999,-0.02225808,7.699151e-05,-0.02836406,-0.05615234,1.01416,0.004638672,-0.01289639,-0.3354759,0.2936458,0.9559817,-0.0005928071,-0.0008180151,-0.0007127586,0.9999993,30,41,74,0.813158,rec301GMV1.txt,8
T0.575740441679955,2.927964,-0.02592316,0.01351563,-0.02714237,-0.05371094,1.015137,0.002929688,-0.0128441,-0.3356005,0.2936174,0.9567595,-0.0005029704,-0.0007968487,0.0005008116,0.9999995,rec301GMV0.txt,9,T0.575740441679955,2.924617,-0.02592316,0.01351563,-0.02714237,-0.05371094,1.015137,0.002929688,-0.0128441,-0.3356005,0.2936174,0.9557078,-0.0002492192,-0.0008331431,0.0008291302,0.9999993,50,83,121,0.9121758,rec301GMV1.txt,9
