T0.0199999995529652,0.9737568,-0.01460047,-0.01077531,-0.006505501,-0.06225586,1.014648,0.002929688,-0.007907358,-0.3150195,0.2769554,1.0,6.05056e-06,-9.861043e-05,-2.816632e-07,1.0,rec232GMV0.txt,0,T0.0199999995529652,1.947514,-0.01460047,-0.01077531,-0.006505501,-0.06225586,1.014648,0.002929688,-0.007907358,-0.3150195,0.2769554,0.9870506,2.138011e-06,-9.884568e-05,-1.948363e-06,1.0,38,38,87,0.0,rec232GMV1.txt,0
T0.0399999991059303,2.917263,-0.003605215,0.0002199439,-0.007727195,-0.05419922,1.016113,0.003173828,-0.008060982,-0.3151124,0.276964,0.9773386,-3.430704e-05,-9.610537e-05,0.001305614,0.9999992,rec232GMV0.txt,1,T0.0399999991059303,2.913256,-0.003605215,0.0002199439,-0.007727195,-0.05419922,1.016113,0.003173828,-0.008060982,-0.3151124,0.276964,0.9694046,-7.081294e-05,-0.0001049031,0.00250068,0.9999969,38,38,87,0.25,rec232GMV1.txt,1
T0.373333342373371,2.916518,-0.01460047,-0.001001751,-0.005283806,-0.05639648,1.01416,0.006103516,-0.007983491,-0.315259,0.2769246,0.9628052,-0.000613129,0.0004395065,0.003505033,0.9999936,rec232GMV0.txt,2,T0.373333342373371,2.923787,-0.01460047,-0.001001751,-0.005283806,-0.05639648,1.01416,0.006103516,-0.007983491,-0.315259,0.2769246,0.9583838,-0.001074049,0.000418193,0.003172453,0.9999943,38,38,87,0.4316699,rec232GMV1.txt,2
T0.463748745620251,2.940779,0.003724953,0.008771805,-0.01017058,-0.05664063,1.011719,0.004882813,-0.007964887,-0.3154207,0.2767448,0.9562471,-0.001384689,0.000869568,0.002726672,0.9999949,rec232GMV0.txt,3,T0.463748745620251,2.950501,0.003724953,0.008771805,-0.01017058,-0.05664063,1.011719,0.004882813,-0.007964887,-0.3154207,0.2767448,0.9574126,-0.001162979,0.0009298557,0.002714328,0.9999952,38,38,87,0.5674311,rec232GMV1.txt,3
T0.526382245123386,2.952092,-0.004826909,-0.007110223,-0.01139228,-0.06225586,1.013428,0.004394531,-0.007785969,-0.3154476,0.2768233,0.9598777,-0.0009175928,0.0007351398,0.001728579,0.9999979,rec232GMV0.txt,4,T0.526382245123386,2.94396,-0.004826909,-0.007110223,-0.01139228,-0.06225586,1.013428,0.004394531,-0.007785969,-0.3154476,0.2768233,0.9619874,-0.0008578743,0.0006744142,0.0009532184,0.999999,38,38,87,0.6726624,rec232GMV1.txt,4
T0.536695244722068,2.930912,-0.006048603,-0.007110223,-0.007727195,-0.05834961,1.014893,0.004150391,-0.007793936,-0.3154112,0.276866,0.9622378,-0.0007143428,0.0006640889,0.0006087607,0.9999993,rec232GMV0.txt,5,T0.536695244722068,2.925995,-0.006048603,-0.007110223,-0.007727195,-0.05834961,1.014893,0.004150391,-0.007793936,-0.3154112,0.276866,0.9602963,-0.0006817348,0.0006194991,0.001221349,0.9999989,38,38,87,0.7491545,rec232GMV1.txt,5
T0.547199344262481,2.924639,0.009833425,-0.001001751,-0.00894889,-0.05566406,1.01416,0.0002441406,-0.007918404,-0.3154773,0.2769126,0.9580401,-1.757316e-05,0.000663348,0.002258646,0.9999973,rec232GMV0.txt,6,T0.547199344262481,2.9282,0.009833425,-0.001001751,-0.00894889,-0.05566406,1.01416,0.0002441406,-0.007918404,-0.3154773,0.2769126,0.9561276,0.0005410492,0.0006448104,0.002622709,0.9999962,38,38,87,0.8102128,rec232GMV1.txt,6
T0.556558543816209,2.939506,0.003724953,0.003885027,-0.01383567,-0.0559082,1.012207,0.0009765625,-0.007824022,-0.315446,0.2769828,0.9552721,0.001091789,0.0006904766,0.003050545,0.9999945,rec232GMV0.txt,7,T0.556558543816209,2.947251,0.003724953,0.003885027,-0.01383567,-0.0559082,1.012207,0.0009765625,-0.007824022,-0.315446,0.2769828,0.9564734,0.0009678334,0.0006420846,0.003000021,0.9999948,38,38,87,0.8102128,rec232GMV1.txt,7
T0.568252343684435,2.955576,-0.007270298,-0.001001751,-0.01139228,-0.05761719,1.011963,0.002685547,-0.007737387,-0.3152906,0.2768842,0.9586409,0.0006008215,0.000597446,0.002688604,0.9999961,rec232GMV0.txt,8,T0.568252343684435,2.956156,-0.007270298,-0.001001751,-0.01139228,-0.05761719,1.011963,0.002685547,-0.007737387,-0.3152906,0.2768842,0.9616315,0.0003651457,0.0005631113,0.002457116,0.9999968,38,38,87,0.8102128,rec232GMV1.txt,8
T0.582168843597174,2.946069,-0.008491993,0.005106723,-0.006505501,-0.05737305,1.014648,0.002441406,-0.007814519,-0.3153231,0.2768325,0.9639697,0.0001029322,0.0005671671,0.00221525,0.9999974,rec232GMV0.txt,9,T0.582168843597174,2.935402,-0.008491993,0.005106723,-0.006505501,-0.05737305,1.014648,0.002441406,-0.007814519,-0.3153231,0.2768325,0.9640696,0.0001571329,0.0005271967,0.002292861,0.9999973,38,38,87,0.8102128,rec232GMV1.txt,9
