T0.0199999995529652,0.9713469,-0.03283797,-0.0005766097,-0.04748114,-0.0559082,1.015625,0.001220703,-0.01315469,-0.3226333,0.2826954,1.0,-6.442824e-07,1.170441e-05,1.356238e-08,1.0,rec021GMV0.txt,0,T0.0199999995529652,1.942694,-0.03283797,-0.0005766097,-0.04748114,-0.0559082,1.015625,0.001220703,-0.01315469,-0.3226333,0.2826954,0.9858787,-9.835028e-06,1.121448e-05,-1.330205e-05,1.0,31,39,80,0.0,rec021GMV1.txt,0
T0.0399999991059303,2.921187,-0.04138983,-0.0005766097,-0.04748114,-0.05444336,1.013916,0.0004882813,-0.01306379,-0.3225919,0.282946,0.9752877,0.0001215466,3.724294e-05,0.000211989,1.0,rec021GMV0.txt,1,T0.0399999991059303,2.928334,-0.04138983,-0.0005766097,-0.04748114,-0.05444336,1.013916,0.0004882813,-0.01306379,-0.3225919,0.282946,0.9685029,0.0002021091,3.966711e-05,0.0003925826,0.9999999,31,39,80,0.2498274,rec021GMV1.txt,1
T0.373333342373371,2.929392,-0.03894645,-0.0005766097,-0.04625945,-0.05541992,1.015381,0.003662109,-0.01322509,-0.3225546,0.2831509,0.9645754,-0.0001481873,0.0003844773,0.0004011075,0.9999998,rec021GMV0.txt,2,T0.373333342373371,2.923304,-0.03894645,-0.0005766097,-0.04625945,-0.05541992,1.015381,0.003662109,-0.01322509,-0.3225546,0.2831509,0.9618021,-0.001000837,0.000270283,-0.0001247419,0.9999995,31,39,80,0.4302642,rec021GMV1.txt,2
T0.480437844991684,2.913837,-0.03283797,0.006753557,-0.04503775,-0.05737305,1.016113,0.004882813,-0.01325438,-0.3225138,0.2832348,0.9587324,-0.001359233,0.0007929864,-0.0001203808,0.9999987,rec021GMV0.txt,3,T0.480437844991684,2.910458,-0.03283797,0.006753557,-0.04503775,-0.05737305,1.016113,0.004882813,-0.01325438,-0.3225138,0.2832348,0.954895,-0.001652261,0.0007057958,-0.0005473464,0.9999983,31,39,80,0.5660458,rec021GMV1.txt,3
T0.518116645514965,2.909536,-0.04261153,-0.001798305,-0.04503775,-0.05493164,1.015625,0.006347656,-0.01336394,-0.3223842,0.2832947,0.9514703,-0.001946825,0.0007716977,-0.0003200501,0.9999978,rec021GMV0.txt,4,T0.518116645514965,2.911993,-0.04261153,-0.001798305,-0.04503775,-0.05493164,1.015625,0.006347656,-0.01336394,-0.3223842,0.2832947,0.9487526,-0.002223267,0.0006895375,-3.696571e-05,0.9999973,31,39,80,0.6707121,rec021GMV1.txt,4
T0.52984824590385,2.91586,-0.03405967,0.003088473,-0.03159912,-0.05322266,1.015381,-0.001953125,-0.01343611,-0.3224431,0.2831545,0.9471117,-0.001113306,0.0008379422,0.0007022448,0.9999988,rec021GMV0.txt,5,T0.52984824590385,2.917271,-0.03405967,0.003088473,-0.03159912,-0.05322266,1.015381,-0.001953125,-0.01343611,-0.3224431,0.2831545,0.9465072,6.577655e-06,0.0008286457,0.0009074516,0.9999993,31,39,80,0.7530341,rec021GMV1.txt,5
T0.543086646124721,2.90912,-0.03039458,-0.005463388,-0.04992453,-0.05688477,1.017578,-0.0004882813,-0.01343764,-0.3222765,0.2831237,0.9462823,0.00123775,0.0009147486,0.0006952636,0.9999986,rec021GMV0.txt,6,T0.543086646124721,2.899558,-0.03039458,-0.005463388,-0.04992453,-0.05688477,1.017578,-0.0004882813,-0.01343764,-0.3222765,0.2831237,0.9447944,0.0009402669,0.0008330582,0.0001778656,0.9999992,31,39,80,0.8147755,rec021GMV1.txt,6
T0.55289844609797,2.903669,-0.03650305,-0.003019999,-0.05114623,-0.05224609,1.014404,-0.0004882813,-0.01345828,-0.3223363,0.2830622,0.9421358,0.0007793064,0.0008651912,0.0002863749,0.9999993,rec021GMV0.txt,7,T0.55289844609797,2.917341,-0.03650305,-0.003019999,-0.05114623,-0.05224609,1.014404,-0.0004882813,-0.01345828,-0.3223363,0.2830622,0.9408044,0.0007837414,0.000815833,0.0009024576,0.999999,31,39,80,0.8147755,rec021GMV1.txt,7
T0.563860245980322,2.919407,-0.03283797,-0.006685082,-0.0364859,-0.05615234,1.01709,0.004882813,-0.01341927,-0.3223161,0.2830262,0.9420165,-4.617736e-05,0.0007812723,0.001076078,0.9999991,rec021GMV0.txt,8,T0.563860245980322,2.907801,-0.03283797,-0.006685082,-0.0364859,-0.05615234,1.01709,0.004882813,-0.01341927,-0.3223161,0.2830262,0.9432606,-0.0007893396,0.0006814558,0.0005287921,0.9999993,31,39,80,0.8147755,rec021GMV1.txt,8
T0.583783646114171,2.905693,-0.03894645,-0.001798305,-0.04381606,-0.05273438,1.014893,0.005371094,-0.01342567,-0.3222972,0.2831436,0.942315,-0.001770095,0.0006601422,0.0004437988,0.9999982,rec021GMV0.txt,9,T0.583783646114171,2.915191,-0.03894645,-0.001798305,-0.04381606,-0.05273438,1.014893,0.005371094,-0.01342567,-0.3222972,0.2831436,0.9412655,-0.001815118,0.0006130912,0.0008922543,0.9999978,31,39,80,0.8147755,rec021GMV1.txt,9
