T0.0199999995529652,0.9815608,-0.02215054,0.001149632,-0.02191718,-0.05371094,1.013184,0.002685547,0.01866035,-0.3070742,0.3155383,1.0,-1.197805e-06,2.259418e-05,5.999755e-08,1.0,rec072GMV0.txt,0,T0.0199999995529652,1.963122,-0.02215054,0.001149632,-0.02191718,-0.05371094,1.013184,0.002685547,0.01866035,-0.3070742,0.3155383,0.9908653,-5.204289e-06,2.239236e-05,-3.926922e-06,1.0,31,39,80,0.0,rec072GMV1.txt,0
T0.0399999991059303,2.946585,-0.02337224,0.002371326,-0.02558226,-0.05371094,1.012695,0.005615234,0.01889209,-0.3068838,0.315421,0.9840144,-0.0004753532,3.121049e-05,-9.655661e-06,0.9999999,rec072GMV0.txt,1,T0.0399999991059303,2.948488,-0.02337224,0.002371326,-0.02558226,-0.05371094,1.012695,0.005615234,0.01889209,-0.3068838,0.315421,0.9791875,-0.000933513,7.90495e-06,-1.91452e-05,0.9999996,31,39,80,0.2498274,rec072GMV1.txt,1
T0.373333342373371,2.956449,-0.02215054,0.01458827,-0.02313887,-0.05688477,1.010986,0.008300781,0.01888655,-0.306747,0.3153978,0.975879,-0.001929341,0.001634657,-0.0005527932,0.9999967,rec072GMV0.txt,2,T0.373333342373371,2.962508,-0.02215054,0.01458827,-0.02313887,-0.05688477,1.010986,0.008300781,0.01888655,-0.306747,0.3153978,0.9747034,-0.002334428,0.001631021,-0.001031969,0.9999954,31,39,80,0.4373706,rec072GMV1.txt,2
T0.463242240250111,2.963373,-0.0319241,0.001149632,-0.03657751,-0.04956055,1.012695,0.004638672,0.01884701,-0.3064725,0.3154462,0.974818,-0.002188704,0.001485123,-0.0004254304,0.9999964,rec072GMV0.txt,3,T0.463242240250111,2.958179,-0.0319241,0.001149632,-0.03657751,-0.04956055,1.012695,0.004638672,0.01884701,-0.3064725,0.3154462,0.9750463,-0.001659618,0.001531779,0.0006980465,0.9999972,31,39,81,0.5780279,rec072GMV1.txt,3
T0.523800041526556,2.941478,-0.0307024,0.007258104,-0.02802565,-0.05322266,1.015381,0.006347656,0.01881163,-0.3064373,0.3155476,0.9743632,-0.001282119,0.001606651,0.001387924,0.999997,rec072GMV0.txt,4,T0.523800041526556,2.929972,-0.0307024,0.007258104,-0.02802565,-0.05322266,1.015381,0.006347656,0.01881163,-0.3064373,0.3155476,0.9711139,-0.001577385,0.001610141,0.0008375891,0.9999971,31,39,80,0.6835209,rec072GMV1.txt,4
T0.538184941746295,2.929238,-0.03436749,0.01214488,-0.02191718,-0.05322266,1.012695,0.004150391,0.01886849,-0.3062862,0.3155906,0.9668003,-0.0014566,0.001603073,0.0002598979,0.9999976,rec072GMV0.txt,5,T0.538184941746295,2.940011,-0.03436749,0.01214488,-0.02191718,-0.05322266,1.012695,0.004150391,0.01886849,-0.3062862,0.3155906,0.9634457,-0.001143712,0.00165356,0.0002583858,0.999998,31,39,81,0.7575775,rec072GMV1.txt,5
T0.550993542186916,2.951805,-0.02092885,0.007258104,-0.01825209,-0.05737305,1.012207,0.005371094,0.01883169,-0.3062531,0.3155944,0.962686,-0.0009503207,0.001606576,-0.0004675954,0.9999982,rec072GMV0.txt,6,T0.550993542186916,2.952827,-0.02092885,0.007258104,-0.01825209,-0.05737305,1.012207,0.005371094,0.01883169,-0.3062531,0.3155944,0.9640466,-0.001157879,0.001640492,-0.001070756,0.9999974,31,39,80,0.8181832,rec072GMV1.txt,6
T0.563103642314672,2.938788,-0.02825902,-7.206202e-05,-0.02680396,-0.05493164,1.016113,0.005371094,0.01884879,-0.3062562,0.3155478,0.9652346,-0.001338853,0.001536942,-0.001381543,0.999997,rec072GMV0.txt,7,T0.563103642314672,2.923727,-0.02825902,-7.206202e-05,-0.02680396,-0.05493164,1.016113,0.005371094,0.01884879,-0.3062562,0.3155478,0.9638281,-0.001339248,0.001590577,-0.0009751513,0.9999974,31,39,80,0.8181832,rec072GMV1.txt,7
T0.576639242470264,2.905755,-0.0307024,0.0084798,-0.02924734,-0.05029297,1.01709,0.003662109,0.01871008,-0.3063206,0.3155036,0.9603205,-0.001055632,0.00156912,0.0001758329,0.9999982,rec072GMV0.txt,8,T0.576639242470264,2.902843,-0.0307024,0.0084798,-0.02924734,-0.05029297,1.01709,0.003662109,0.01871008,-0.3063206,0.3155036,0.9547796,-0.0008129685,0.001625225,0.0008197858,0.999998,31,39,81,0.897728,rec072GMV1.txt,8
T0.589562042616308,2.908731,-0.03314579,0.01214488,-0.03169073,-0.05493164,1.014648,0.003173828,0.01880777,-0.3063118,0.3156576,0.9501541,-0.0004249921,0.001600018,0.0009074302,0.9999982,rec072GMV0.txt,9,T0.589562042616308,2.917531,-0.03314579,0.01214488,-0.03169073,-0.05493164,1.014648,0.003173828,0.01880777,-0.3063118,0.3156576,0.9476355,-0.0003886219,0.001642376,0.0002201411,0.9999986,31,39,80,0.8181832,rec072GMV1.txt,9
