T0.0199999995529652,0.978438,-0.01970715,0.0084798,-0.02558226,-0.0546875,1.013916,0.001220703,0.001619844,-0.307234,0.2931255,1.0,-5.115523e-06,9.484338e-05,1.148292e-07,1.0,rec071GMV0.txt,0,T0.0199999995529652,1.956876,-0.01970715,0.0084798,-0.02558226,-0.0546875,1.013916,0.001220703,0.001619844,-0.307234,0.2931255,0.9893352,-9.18805e-06,9.463026e-05,-5.315145e-06,1.0,31,39,80,0.0,rec071GMV1.txt,0
T0.0399999991059303,2.933672,-0.02581563,-0.002515452,-0.01947379,-0.05322266,1.014404,0.001708984,0.001490788,-0.3072999,0.2931887,0.9813366,-8.28313e-05,8.173013e-05,0.0002395791,1.0,rec071GMV0.txt,1,T0.0399999991059303,2.93203,-0.02581563,-0.002515452,-0.01947379,-0.05322266,1.014404,0.001708984,0.001490788,-0.3072999,0.2931887,0.97507,-0.0001676884,7.489572e-05,0.0004559998,0.9999999,31,39,80,0.2498274,rec071GMV1.txt,1
T0.373333342373371,2.922753,-0.02948071,-0.001293757,-0.02191718,-0.05688477,1.016113,0.003417969,0.001759098,-0.3071942,0.2931298,0.9701025,-0.0004797206,-0.0004642456,0.0001510422,0.9999998,rec071GMV0.txt,2,T0.373333342373371,2.915117,-0.02948071,-0.001293757,-0.02191718,-0.05688477,1.016113,0.003417969,0.001759098,-0.3071942,0.2931298,0.9648681,-0.0007775848,-0.0004813343,-0.0003722386,0.9999995,31,39,81,0.4314286,rec071GMV1.txt,2
T0.471383340656757,2.91813,-0.02581563,0.003593021,-0.02558226,-0.05273438,1.013672,0.003173828,0.001900125,-0.3071464,0.2932186,0.9597039,-0.0009713661,-0.00041686,-0.0003509957,0.9999994,rec071GMV0.txt,3,T0.471383340656757,2.92878,-0.02581563,0.003593021,-0.02558226,-0.05273438,1.013672,0.003173828,0.001900125,-0.3071464,0.2932186,0.9563192,-0.0009445257,-0.0004111669,0.0002299809,0.9999995,31,39,81,0.5735714,rec071GMV1.txt,3
T0.519981041550636,2.938236,-0.01482038,0.001149632,-0.02680396,-0.05371094,1.013916,0.004150391,0.001848074,-0.3070812,0.2931249,0.9555103,-0.00104506,-0.0004501797,0.0007511785,0.9999991,rec071GMV0.txt,4,T0.519981041550636,2.937042,-0.01482038,0.001149632,-0.02680396,-0.05371094,1.013916,0.004150391,0.001848074,-0.3070812,0.2931249,0.9564446,-0.001192044,-0.0004504505,0.0005969099,0.999999,31,39,81,0.676725,rec071GMV1.txt,4
T0.544502440840006,2.923707,-0.02215054,0.01092319,-0.01825209,-0.05126953,1.01709,0.0002441406,0.001844667,-0.3070679,0.2931625,0.9569504,-0.0007430869,-0.0003419816,0.0008839474,0.9999993,rec071GMV0.txt,5,T0.544502440840006,2.911566,-0.02215054,0.01092319,-0.01825209,-0.05126953,1.01709,0.0002441406,0.001844667,-0.3070679,0.2931625,0.9551589,-0.0001898114,-0.0002992602,0.00126356,0.9999992,31,39,80,0.7575438,rec071GMV1.txt,5
T0.558546740561724,2.908856,-0.02948071,0.002371326,-0.01336532,-0.05273438,1.014648,0.003417969,0.00191047,-0.3069901,0.2932674,0.9518474,-6.496936e-06,-0.0003257233,0.001445551,0.9999989,rec071GMV0.txt,6,T0.558546740561724,2.918286,-0.02948071,0.002371326,-0.01336532,-0.05273438,1.014648,0.003417969,0.00191047,-0.3069901,0.2932674,0.9489256,-0.0004901966,-0.0003403175,0.001216399,0.9999991,31,39,80,0.8154194,rec071GMV1.txt,6
T0.569283740594983,2.936411,-0.0307024,-7.206202e-05,-0.02558226,-0.05322266,1.012451,0.001464844,0.002024645,-0.3069957,0.2933211,0.9482607,-0.0006855775,-0.0004146867,0.0008606284,0.9999993,rec071GMV0.txt,7,T0.569283740594983,2.945105,-0.0307024,-7.206202e-05,-0.02558226,-0.05322266,1.012451,0.001464844,0.002024645,-0.3069957,0.2933211,0.9507096,-0.0003986029,-0.000374342,0.0007902248,0.9999996,31,39,80,0.8154194,rec071GMV1.txt,7
T0.592342041432858,2.943874,-0.0319241,0.0084798,-0.02924734,-0.05395508,1.014893,-0.003417969,0.002182607,-0.3069633,0.2933522,0.9539667,0.0006830877,-0.0002920374,0.0005597603,0.9999996,rec071GMV0.txt,8,T0.592342041432858,2.933948,-0.0319241,0.0084798,-0.02924734,-0.05395508,1.014893,-0.003417969,0.002182607,-0.3069633,0.2933522,0.9562082,0.001356077,-0.00022209,0.0004809739,0.9999989,31,39,80,0.8154194,rec071GMV1.txt,8
T0.607285041362047,2.928964,-0.01726376,-7.206202e-05,-0.01947379,-0.05371094,1.013672,0.002197266,0.002196968,-0.3070664,0.2933476,0.9562687,0.001332549,-0.0002985304,0.000394756,0.999999,rec071GMV0.txt,9,T0.607285041362047,2.933905,-0.01726376,-7.206202e-05,-0.01947379,-0.05371094,1.013672,0.002197266,0.002196968,-0.3070664,0.2933476,0.9555023,0.0004994968,-0.0003031536,0.0004277979,0.9999998,31,39,80,0.8154194,rec071GMV1.txt,9
T0.634447440505028,2.913165,-0.02703732,0.001149632,-0.01458701,-0.05517578,1.02002,0.003417969,0.002186351,-0.3070536,0.2934793,0.9557322,-0.0006089279,-0.0004295861,0.0002726821,0.9999997,rec071GMV0.txt,10,T0.634447440505028,2.887484,-0.02703732,0.001149632,-0.01458701,-0.05517578,1.02002,0.003417969,0.002186351,-0.3070536,0.2934793,0.9525361,-0.0007364085,-0.0003984929,0.0001203874,0.9999996,31,39,81,0.9318362,rec071GMV1.txt,10
T0.660187840461731,2.874554,-0.02337224,-7.206202e-05,-0.01580871,-0.05493164,1.016846,0.0007324219,0.002204583,-0.3070045,0.2933366,0.9460011,-0.0005594795,-0.0004567705,-7.102931e-05,0.9999998,rec071GMV0.txt,11,T0.660187840461731,2.887306,-0.02337224,-7.206202e-05,-0.01580871,-0.05493164,1.016846,0.0007324219,0.002204583,-0.3070045,0.2933366,0.9390303,-0.0001814515,-0.0003969444,-5.338207e-05,0.9999999,31,39,81,0.9318362,rec071GMV1.txt,11
