T0.0199999995529652,0.9713402,-0.03436749,0.00603641,-0.03046904,-0.0559082,1.015625,-0.002197266,-0.01412094,-0.3216869,0.2909707,1.0,-4.387342e-06,7.970005e-05,-1.726439e-07,1.0,rec101GMV0.txt,0,T0.0199999995529652,1.94268,-0.03436749,0.00603641,-0.03046904,-0.0559082,1.015625,-0.002197266,-0.01412094,-0.3216869,0.2909707,0.9858755,-1.390418e-05,7.915768e-05,-8.714211e-06,1.0,30,39,80,0.0,rec101GMV1.txt,0
T0.0399999991059303,2.923383,-0.03314579,0.02069674,-0.03046904,-0.05322266,1.013428,0.0,-0.01409803,-0.3216078,0.290902,0.9752821,-0.0003659552,0.0002857998,0.0004018552,0.9999998,rec101GMV0.txt,1,T0.0399999991059303,2.932746,-0.03314579,0.02069674,-0.03046904,-0.05322266,1.013428,0.0,-0.01409803,-0.3216078,0.290902,0.9688552,-0.0007083155,0.0002678871,0.0007694594,0.9999994,30,39,80,0.25,rec101GMV1.txt,1
T0.373333342373371,2.961406,-0.03314579,0.002371326,-0.0402426,-0.05834961,1.01416,-0.00390625,-0.01419786,-0.3216535,0.2908873,0.9655581,-0.000472593,0.00106696,0.0003085731,0.9999993,rec101GMV0.txt,2,T0.373333342373371,2.980703,-0.03314579,0.002371326,-0.0402426,-0.05834961,1.01416,-0.00390625,-0.01419786,-0.3216535,0.2908873,0.9677776,-0.0001695457,0.001033963,-0.0007148551,0.9999992,30,39,80,0.4375,rec101GMV1.txt,2
T0.442217946052551,2.98055,-0.03436749,0.007258104,-0.03046904,-0.05834961,1.013184,-0.0004882813,-0.01427368,-0.3216183,0.290758,0.9726273,0.0001949547,0.001412916,-0.001240214,0.9999982,rec101GMV0.txt,3,T0.442217946052551,2.9611,-0.03436749,0.007258104,-0.03046904,-0.05834961,1.013184,-0.0004882813,-0.01427368,-0.3216183,0.290758,0.9762393,-0.0003837362,0.001344504,-0.001277299,0.9999982,30,39,80,0.5748783,rec101GMV1.txt,3
T0.476170044392347,2.944196,-0.02703732,0.02069674,-0.03291243,-0.05541992,1.012695,-0.005615234,-0.01404229,-0.3216202,0.2908392,0.9757381,-9.36767e-05,0.001777091,-0.0008181722,0.9999981,rec101GMV0.txt,4,T0.476170044392347,2.946741,-0.02703732,0.02069674,-0.03291243,-0.05541992,1.012695,-0.005615234,-0.01404229,-0.3216202,0.2908392,0.9725894,0.0006775971,0.001785181,-0.0004001608,0.9999981,30,39,80,0.6811588,rec101GMV1.txt,4
T0.486181544139981,2.943463,-0.03314579,0.0084798,-0.02802565,-0.05981445,1.013916,-0.002685547,-0.01399796,-0.3216858,0.290779,0.9706444,0.001066789,0.001881633,-0.0005807892,0.9999975,rec101GMV0.txt,5,T0.486181544139981,2.937638,-0.03314579,0.0084798,-0.02802565,-0.05981445,1.013916,-0.002685547,-0.01399796,-0.3216858,0.290779,0.9686491,0.000600097,0.0018167,-0.001235697,0.9999974,30,39,80,0.7564106,rec101GMV1.txt,5
T0.497829244472086,2.926316,-0.04902782,0.00603641,-0.03046904,-0.05834961,1.015381,-0.0009765625,-0.01398644,-0.3215999,0.2908711,0.9662012,-0.0001383173,0.001845185,-0.001706325,0.9999968,rec101GMV0.txt,6,T0.497829244472086,2.92082,-0.04902782,0.00603641,-0.03046904,-0.05834961,1.015381,-0.0009765625,-0.01398644,-0.3215999,0.2908711,0.9625212,-0.0003760892,0.001806778,-0.001466281,0.9999973,30,39,80,0.8155088,rec101GMV1.txt,6
T0.509538044221699,2.908876,-0.03314579,0.007258104,-0.02191718,-0.05664063,1.01709,-0.002197266,-0.01406113,-0.3215198,0.291032,0.9588683,-0.0004743678,0.0018804,-0.0009493823,0.9999977,rec101GMV0.txt,7,T0.509538044221699,2.90243,-0.03314579,0.007258104,-0.02191718,-0.05664063,1.01709,-0.002197266,-0.01406113,-0.3215198,0.291032,0.9541946,-0.0002977686,0.001860826,-0.0007081605,0.999998,30,39,80,0.8155088,rec101GMV1.txt,7
T0.52183354459703,2.907745,-0.02948071,0.001149632,-0.03291243,-0.05615234,1.01416,-0.005371094,-0.01416458,-0.3212838,0.2909764,0.9496487,0.0004109209,0.00193275,-0.0003277094,0.999998,rec101GMV0.txt,8,T0.52183354459703,2.919507,-0.02948071,0.001149632,-0.03291243,-0.05615234,1.01416,-0.005371094,-0.01416458,-0.3212838,0.2909764,0.9470971,0.0008264026,0.001924185,-0.0003059902,0.9999978,30,39,80,0.8155088,rec101GMV1.txt,8
T0.54611624404788,2.926763,-0.03558918,0.00603641,-0.03291243,-0.0546875,1.015381,-0.001708984,-0.01434021,-0.3212404,0.2910422,0.9470873,0.0008305483,0.00203419,2.134429e-05,0.9999976,rec101GMV0.txt,9,T0.54611624404788,2.922258,-0.03558918,0.00603641,-0.03291243,-0.0546875,1.015381,-0.001708984,-0.01434021,-0.3212404,0.2910422,0.9482583,0.0002700021,0.001977567,0.0002148263,0.999998,30,39,80,0.8155088,rec101GMV1.txt,9
