T0.0199999995529652,0.9774914,-0.01391753,-0.003728604,-0.0290128,-0.05883789,1.012451,-0.0009765625,0.000915832,-0.3178851,0.2806039,1.0,1.674907e-06,-2.882077e-05,2.687739e-08,1.0,rec184GMV0.txt,0,T0.0199999995529652,1.954983,-0.01391753,-0.003728604,-0.0290128,-0.05883789,1.012451,-0.0009765625,0.000915832,-0.3178851,0.2806039,0.9888724,-1.442299e-06,-2.900811e-05,-6.394665e-06,1.0,33,39,83,0.0,rec184GMV1.txt,0
T0.0399999991059303,2.92412,-0.02735617,0.004823258,-0.01679586,-0.0612793,1.015869,0.0002441406,0.0009247298,-0.3178006,0.2807128,0.9805267,-0.0001955445,2.456886e-05,-0.0003621823,0.9999999,rec184GMV0.txt,1,T0.0399999991059303,2.915766,-0.02735617,0.004823258,-0.01679586,-0.0612793,1.015869,0.0002441406,0.0009247298,-0.3178006,0.2807128,0.9729083,-0.0003929832,1.229701e-05,-0.000703751,0.9999997,33,39,83,0.25,rec184GMV1.txt,1
T0.373333342373371,2.922445,-0.02857787,-0.003728604,-0.02168263,-0.06347656,1.011963,0.003417969,0.000922823,-0.3179431,0.2806607,0.9658393,-0.001054547,-0.0005241638,-0.001441104,0.9999983,rec184GMV0.txt,2,T0.373333342373371,2.937477,-0.02857787,-0.003728604,-0.02168263,-0.06347656,1.011963,0.003417969,0.000922823,-0.3179431,0.2806607,0.9616207,-0.001576353,-0.0005565652,-0.001785964,0.999997,33,39,83,0.4355056,rec184GMV1.txt,2
T0.446347139775753,2.94025,-0.0212477,-6.351992e-05,-0.01679586,-0.06176758,1.015137,0.004150391,0.000830821,-0.3178712,0.2806902,0.9609036,-0.002162756,-0.000550165,-0.001915947,0.9999957,rec184GMV0.txt,3,T0.446347139775753,2.927989,-0.0212477,-6.351992e-05,-0.01679586,-0.06176758,1.015137,0.004150391,0.000830821,-0.3178712,0.2806902,0.9608185,-0.002272159,-0.0005687976,-0.001638151,0.9999959,33,39,83,0.5707941,rec184GMV1.txt,3
T0.482310239225626,2.918913,-0.02246939,-0.003728604,-0.005800607,-0.06079102,1.014404,0.002197266,0.0008662335,-0.3178649,0.2806146,0.9587561,-0.002079407,-0.0005658558,-0.001174479,0.999997,rec184GMV0.txt,4,T0.482310239225626,2.922097,-0.02246939,-0.003728604,-0.005800607,-0.06079102,1.014404,0.002197266,0.0008662335,-0.3178649,0.2806146,0.9557353,-0.001818717,-0.0005417864,-0.001059799,0.9999977,33,39,83,0.6780956,rec184GMV1.txt,4
T0.492227739654481,2.927474,-0.02613448,0.003601564,-0.01068738,-0.0637207,1.013672,0.003417969,0.0007571148,-0.3177168,0.2807136,0.9539863,-0.001645118,-0.0004730181,-0.001331677,0.9999977,rec184GMV0.txt,5,T0.492227739654481,2.929667,-0.02613448,0.003601564,-0.01068738,-0.0637207,1.013672,0.003417969,0.0007571148,-0.3177168,0.2807136,0.9535482,-0.001854001,-0.0004868311,-0.001767998,0.9999966,33,39,83,0.7585717,rec184GMV1.txt,5
T0.502867539413273,2.922735,-0.01636092,-0.004950298,-0.01435247,-0.0612793,1.016113,-0.0002441406,0.0008530876,-0.3177162,0.2808152,0.9535763,-0.001450103,-0.0004397475,-0.001863847,0.9999971,rec184GMV0.txt,6,T0.502867539413273,2.913612,-0.01636092,-0.004950298,-0.01435247,-0.0612793,1.016113,-0.0002441406,0.0008530876,-0.3177162,0.2808152,0.9524707,-0.0009351314,-0.0004086984,-0.001489523,0.9999984,33,39,83,0.8189288,rec184GMV1.txt,6
T0.516070139594376,2.917587,-0.01025245,0.00848834,-0.007022301,-0.06347656,1.012695,0.001953125,0.00103118,-0.3177726,0.2807134,0.9501622,-0.0006578807,-0.0003027019,-0.001447455,0.9999987,rec184GMV0.txt,7,T0.516070139594376,2.930685,-0.01025245,0.00848834,-0.007022301,-0.06347656,1.012695,0.001953125,0.00103118,-0.3177726,0.2807134,0.9490747,-0.000999428,-0.0003371963,-0.001801085,0.9999979,33,39,83,0.8189288,rec184GMV1.txt,7
T0.528561339713633,2.925501,-0.0212477,0.00848834,-0.01435247,-0.06640625,1.01709,-0.0004882813,0.001105621,-0.3178965,0.2806852,0.9503871,-0.0009730425,-0.0002429851,-0.002608911,0.9999961,rec184GMV0.txt,8,T0.528561339713633,2.907217,-0.0212477,0.00848834,-0.01435247,-0.06640625,1.01709,-0.0004882813,0.001105621,-0.3178965,0.2806852,0.9505279,-0.0006199999,-0.0002345504,-0.002974411,0.9999954,33,39,83,0.8189288,rec184GMV1.txt,8
T0.555331639014184,2.907346,-0.02369109,0.004823258,-0.01313077,-0.06298828,1.012695,0.0004882813,0.001197701,-0.3177188,0.2806085,0.9476713,-0.0003654295,-9.541342e-05,-0.002970897,0.9999955,rec184GMV0.txt,9,T0.555331639014184,2.925758,-0.02369109,0.004823258,-0.01313077,-0.06298828,1.012695,0.0004882813,0.001197701,-0.3177188,0.2806085,0.9455496,-0.0005243568,-0.0001956434,-0.002526107,0.9999967,33,39,83,0.8189288,rec184GMV1.txt,9
