T0.0199999995529652,0.9828444,-0.02184272,-0.0005766097,-0.0132737,-0.05224609,1.012939,0.002441406,-0.01269646,-0.321641,0.2830571,1,-2.664146E-07,5.166396E-06,1.312947E-08,1 
T0.0399999991059303,2.945907,-0.01695595,-0.004241693,-0.02549064,-0.05078125,1.013672,0.002197266,-0.0127346,-0.3214816,0.2829621,0.9851176,4.186316E-05,-2.516579E-05,0.0002420379,1 
T0.373333342373371,2.937686,-0.01329086,-0.006685082,-0.007165226,-0.05102539,1.014404,0.001464844,-0.01271022,-0.3214929,0.2828761,0.9755643,0.0002645598,-0.0006370426,0.0007138265,0.9999996 
T0.45020454376936,2.928416,-0.02062103,0.009196945,-0.01693878,-0.05297852,1.015137,0.002197266,-0.01270943,-0.3213931,0.283069,0.9677842,0.0003644561,-0.0001561888,0.0003256559,0.9999999 
T0.483216945081949,2.92278,-0.01695595,0.003088473,-0.005943532,-0.05273438,1.014893,0.002197266,-0.01281396,-0.321552,0.2831211,0.9607074,0.0001255894,-6.774842E-05,-0.0002423554,1 
T0.495747044682503,2.928826,-0.01329086,-0.001798305,-0.01449539,-0.05224609,1.013916,0.002929688,-0.01268024,-0.321644,0.2831677,0.9558318,1.157352E-05,-0.0001017335,-0.0001174242,1 
T0.506056844256818,2.940732,-0.01329086,-0.003019999,-0.02426895,-0.05224609,1.012939,0.0004882813,-0.01262242,-0.3216335,0.2831932,0.9552928,0.0001661213,-0.0001255019,1.191385E-05,1 
T0.516512444242835,2.941524,-0.01573425,0.001866779,-0.01083031,-0.05322266,1.014648,0.002685547,-0.01257789,-0.3217241,0.282992,0.958377,0.0005768033,-8.750649E-05,-0.0001413195,0.9999998 
T0.526776644401252,2.941308,-0.0279512,0.004310169,-0.01449539,-0.05224609,1.01123,0.0004882813,-0.01262411,-0.3215994,0.2829276,0.9585482,0.0002317818,-6.796135E-05,-0.0002974117,0.9999999 
T0.549906545318663,2.964884,-0.01084747,-0.005463388,-0.01693878,-0.0534668,1.012207,0.002197266,-0.01255768,-0.3215135,0.2827906,0.9620041,0.0006558307,-8.844819E-05,-0.000234318,0.9999998 
T0.578650244511664,2.950471,-0.01695595,-0.004241693,-0.01083031,-0.04980469,1.013916,0.002441406,-0.01249273,-0.3217076,0.2827831,0.9677594,7.715129E-05,-0.0001774215,-1.080085E-05,1 
T0.603069144301116,2.94334,-0.01084747,0.01408372,-0.009608615,-0.05371094,1.012451,0.00390625,-0.01241394,-0.3219548,0.2829342,0.9665418,-0.0002427523,-3.383268E-05,0.0005459232,0.9999998 
T0.6304612448439,2.950814,-0.01329086,0.003088473,-0.01083031,-0.05224609,1.013184,-0.001953125,-0.01264196,-0.3219131,0.28298,0.965634,0.0002239838,-3.76158E-05,-0.0004632116,0.9999999 
T0.658688145689666,2.949783,-0.01573425,0.003088473,-0.003500143,-0.05541992,1.011963,0.004882813,-0.01268804,-0.3218277,0.2829519,0.9660154,0.001001832,-8.292832E-06,-0.0005123115,0.9999994 
T0.681760544888675,2.943225,-0.01206917,0.009196945,-0.002278448,-0.05224609,1.015869,-0.0002441406,-0.01250096,-0.3217799,0.2830168,0.9670423,-0.0003520275,-2.144425E-05,-0.001012133,0.9999995 
T0.710411044768989,2.926071,-0.01817764,0.006753557,-0.005943532,-0.05249023,1.012695,0.002929688,-0.01250663,-0.3218654,0.2830866,0.9626313,0.0007664959,6.823329E-05,-1.57571E-05,0.9999998 
T0.736540944315493,2.949404,-0.01573425,0.001866779,-0.005943532,-0.05224609,1.013184,0.001708984,-0.0125732,-0.3218298,0.2830179,0.9597376,-4.481935E-05,-2.097561E-05,-8.513829E-05,1 
T0.759882244281471,2.944246,-0.02062103,0.01286203,-0.005943532,-0.05419922,1.013428,0.0007324219,-0.01264649,-0.3217692,0.283334,0.9624103,0.0005038175,8.783698E-05,-0.0003045288,0.9999998 
T0.8287502406165,2.934654,-0.01206917,-0.001798305,-0.009608615,-0.05419922,1.015137,0.001708984,-0.01249458,-0.3216708,0.2831269,0.9625195,0.0006686535,-0.0001751379,-0.0009098068,0.9999993 
T0.898046637885273,2.924942,-0.02062103,0.006753557,-0.02182556,-0.05395508,1.01416,0.002197266,-0.01258721,-0.3217818,0.2832141,0.9589533,0.0002819156,-0.0001351229,-0.0008644862,0.9999996 
T0.966993036679924,2.935256,-0.01939933,0.01041864,-0.02060387,-0.05175781,1.013672,-0.0004882813,-0.0126218,-0.3216921,0.283257,0.9559352,0.0005410828,0.0001036461,-0.0004590754,0.9999998 
T1.04009503405541,2.938905,-0.01084747,0.004310169,-0.005943532,-0.05273438,1.013916,0.002197266,-0.01270246,-0.3215975,0.2832209,0.9569281,0.000963827,0.0001078177,9.081592E-05,0.9999995 
T1.11028853338212,2.947472,-0.01206917,0.01041864,-0.012052,-0.05175781,1.01123,-0.0004882813,-0.01261002,-0.3216051,0.2832437,0.9579406,0.0005386031,0.0001611096,-8.024945E-05,0.9999999 
T1.17997063230723,2.960212,-0.01329086,0.001866779,-0.008386921,-0.0534668,1.013428,0.001708984,-0.0125612,-0.32148,0.2832224,0.9629496,0.001055446,-3.077531E-05,-6.495317E-05,0.9999995 
T1.25872343312949,2.936649,-0.01206917,0.005531863,-0.02182556,-0.05541992,1.014648,0,-0.01259561,-0.3215067,0.28321,0.966131,0.0006374702,-0.0001443338,-0.0008753138,0.9999994 
T1.31843143235892,2.93408,-0.02306442,0.003088473,-0.009608615,-0.05444336,1.012695,-0.001220703,-0.01260126,-0.3213957,0.2833516,0.9618042,0.001376911,-0.0001321065,-0.0013329,0.9999982 
T1.38681223522872,2.933783,-0.01695595,0.01408372,-0.012052,-0.05322266,1.016846,-0.0002441406,-0.01245767,-0.3212793,0.2833558,0.9608068,0.001594312,0.0002120665,-0.0008514356,0.9999984 
T1.45847453456372,2.911736,-0.003517304,0.006753557,-0.01816048,-0.05371094,1.01416,-0.004394531,-0.01261057,-0.3212803,0.283457,0.9562016,0.001939166,0.0001743046,-0.0004900824,0.999998 
