T0.0199999995529652,0.970985,-0.02973116,-0.01478005,-0.01321019,-0.05273438,1.015869,0.005859375,-0.01681695,-0.3244104,0.2890071,1,6.892103E-06,-0.0001327667,-7.655726E-07,1 
T0.0399999991059303,2.911543,-0.01262744,0.007210448,-0.02054035,-0.05029297,1.016357,0.003417969,-0.01689273,-0.3244635,0.2889797,0.9749802,0.0003911323,-3.300788E-05,0.0003932863,0.9999999 
T0.373333342373371,2.916734,-0.01262744,-0.009893273,-0.01565358,-0.04931641,1.014404,0.001220703,-0.01674038,-0.3243909,0.288877,0.9602785,0.001535383,-0.0008431472,0.00131921,0.9999976 
T0.453447841107845,2.923221,-0.01384913,-0.001341412,-0.009545105,-0.05297852,1.016602,0.00390625,-0.01664875,-0.324531,0.2888532,0.9550083,0.001779366,-0.0007138674,0.00104876,0.9999976 
T0.486595042049885,2.934024,-0.007740658,-0.008671579,-0.01809697,-0.0546875,1.009033,0.002441406,-0.0166483,-0.3246334,0.2887698,0.9510379,0.00115964,-0.0008155522,-0.0003968943,0.9999989 
T0.496330842375755,2.961424,-0.02362269,-0.005006494,-0.008323411,-0.05078125,1.017334,0.004394531,-0.01670612,-0.3245929,0.2887855,0.9583236,0.001324917,-0.0007747996,-0.0004063847,0.9999987 
T0.507765842601657,2.916719,-0.02728777,-0.01355836,-0.01565358,-0.0480957,1.012451,0.00390625,-0.0167245,-0.3246821,0.2888553,0.9600812,0.0007955682,-0.0008240141,0.001338492,0.9999985 
T0.519303542561829,2.929757,-0.0211793,-0.01355836,-0.01931866,-0.05175781,1.019043,0.002685547,-0.01675212,-0.324768,0.2888273,0.9568506,0.001127918,-0.0008392409,0.001612784,0.9999977 
T0.530319142155349,2.898323,-0.01384913,-0.01233666,-0.01809697,-0.05078125,1.013428,0.0004882813,-0.01673721,-0.3248418,0.2888507,0.9511003,0.001843202,-0.0008309832,0.0006844903,0.9999977 
T0.559155541472137,2.938279,-0.0211793,-0.01600175,-0.02298374,-0.0480957,1.014893,0.0004882813,-0.01684567,-0.3249055,0.2890515,0.9470007,0.002524809,-0.0008685107,0.001310961,0.9999956 
T0.594646542333066,2.934174,-0.01873591,0.002323672,-0.005880022,-0.05859375,1.012695,0.002929688,-0.0169091,-0.3248734,0.2891466,0.951502,0.00214791,-0.0006056604,0.0005363716,0.9999974 
T0.625746442936361,2.939021,-0.01507082,-0.007449884,-0.004658327,-0.05175781,1.015137,0.002441406,-0.01706546,-0.324788,0.289337,0.9548009,0.001475998,-0.000522923,-0.001708648,0.9999973 
T0.654851642437279,2.924138,-0.01384913,-0.007449884,-0.01565358,-0.06176758,1.01416,0.004394531,-0.01722825,-0.3248238,0.2893127,0.955624,0.0013291,-0.0005215132,-0.001146661,0.9999983 
T0.679118842817843,2.918973,-0.01507082,-0.0257753,-0.02176205,-0.04614258,1.01709,0.006835938,-0.01726671,-0.324829,0.2892193,0.953458,0.0003416199,-0.0007741214,-0.001806775,0.999998 
T0.706084043718874,2.910495,-0.01384913,-0.01111497,-0.02298374,-0.04833984,1.014893,0.005615234,-0.01728088,-0.324899,0.289298,0.9491397,-0.0002268456,-0.000844118,0.002731272,0.9999959 
T0.729450442828238,2.935889,-0.01262744,0.00476706,-0.008323411,-0.05395508,1.012451,0.006835938,-0.01696181,-0.3249157,0.2893336,0.9470352,-6.373738E-05,-0.0006387194,0.001217251,0.999999 
T0.757501442916691,2.939979,-0.01507082,-0.005006494,-0.01443188,-0.05615234,1.015625,0.00390625,-0.01692179,-0.3249497,0.2892688,0.9531113,6.211224E-06,-0.0004809362,-0.0009343009,0.9999995 
T0.784416842274368,2.908077,-0.01262744,-0.01111497,-0.02298374,-0.05566406,1.01709,0.001708984,-0.01699216,-0.324902,0.2894322,0.9541607,0.001288693,-0.00048754,-0.001522569,0.9999979 
T0.811909343115985,2.907351,-0.0199576,-0.01233666,-0.02909222,-0.05102539,1.014648,0.003173828,-0.016951,-0.3249115,0.2896606,0.9468924,0.001747831,-0.0005311806,-0.0006564916,0.9999982 
T0.882084841839969,2.947719,-0.01629252,0.002323672,-0.01321019,-0.04370117,1.010254,0.0009765625,-0.01684434,-0.324836,0.2897979,0.9452549,0.001624295,-0.0003481504,0.001857043,0.9999969 
T0.950725841335952,2.970772,-0.01384913,-0.0001197178,-0.01565358,-0.0546875,1.013428,0.003662109,-0.01688111,-0.3248033,0.2898709,0.9572028,0.001896798,-0.0001678837,0.002464762,0.9999952 
T1.02104724477977,2.938862,-0.0199576,-0.001341412,-0.01809697,-0.05126953,1.01416,0.004882813,-0.017051,-0.3248284,0.289909,0.9650003,0.000861377,-6.667886E-05,-0.000396104,0.9999996 
T1.09313834737986,2.923818,-0.01384913,-0.001341412,-0.01198849,-0.05541992,1.016602,0.0009765625,-0.01709753,-0.3248303,0.2901237,0.9622979,0.001105716,-6.352796E-05,2.06506E-05,0.9999994 
T1.16300664376467,2.892448,-0.01629252,-0.00622819,-0.002214939,-0.05737305,1.019043,0.004150391,-0.01700254,-0.3248724,0.2900868,0.9551399,0.001834968,-0.0002041608,-0.001504834,0.9999972 
T1.23115534614772,2.898705,-0.01384913,-0.001341412,-0.0107668,-0.05126953,1.012695,0.001464844,-0.01699643,-0.3247927,0.2899903,0.9423206,0.001255903,-0.0002004004,-0.001201722,0.9999985 
T1.30930484365672,2.949711,-0.01751421,0.005988754,-0.02298374,-0.05322266,1.013184,0.003173828,-0.01697425,-0.324926,0.2899485,0.9428272,0.001789313,0.0002437701,0.0002600342,0.9999983 
T1.37076854240149,2.947474,-0.01140574,-0.008671579,-0.02298374,-0.05053711,1.012695,0.003173828,-0.01682789,-0.3249145,0.2901365,0.9529077,0.001280862,5.333283E-05,0.0001122237,0.9999992 
T1.44136404525489,2.9323,-0.01751421,-0.01478005,-0.02298374,-0.05371094,1.017578,0.004394531,-0.01670648,-0.3249745,0.2902035,0.9587343,0.001112905,-0.0003314409,0.000499979,0.9999992 
T1.51050294470042,2.910543,-0.01384913,0.005988754,-0.02542713,-0.0534668,1.012939,0.003662109,-0.01667646,-0.3248862,0.2901459,0.9539897,0.0008304632,-1.219794E-05,-0.0004150909,0.9999996 
T1.58039774280041,2.949847,-0.01751421,-0.00622819,-0.01198849,-0.05273438,1.012451,0.002197266,-0.0167814,-0.3248598,0.2899689,0.9514324,0.001279299,-5.920909E-05,-0.0003063475,0.9999992 
T1.66031514387578,2.958451,-0.02240099,-0.01966683,-0.01809697,-0.05493164,1.01123,0.005371094,-0.01681761,-0.3249746,0.290065,0.9585229,0.001277524,-0.0006900424,-0.0004347851,0.9999989 
T1.72232494410127,2.961904,-0.01629252,-0.001341412,-0.009545105,-0.05566406,1.016602,0.004882813,-0.01676598,-0.3250307,0.2902445,0.9653518,0.0003574798,-0.0006686136,-0.001228438,0.999999 
T1.79267764743418,2.955441,-0.0211793,-0.01478005,-0.01198849,-0.06030273,1.01123,0.00390625,-0.0167421,-0.3250217,0.2900629,0.9686035,0.0006730729,-0.0007376825,-0.002167069,0.9999971 
T1.86181455012411,2.954824,-0.01873591,-0.02088852,-0.02054035,-0.04638672,1.01416,0.003173828,-0.01668271,-0.3250048,0.2900968,0.9701089,0.001112817,-0.001002905,-0.001516623,0.9999977 
T1.9317707484588,2.922772,-0.01384913,-0.01355836,-0.01565358,-0.05078125,1.017578,0.004882813,-0.01660592,-0.3249285,0.2900518,0.9686725,0.001076464,-0.001074485,0.00229146,0.9999962 
T2.0031371479854,2.916543,-0.02484438,-0.005006494,-0.02054035,-0.05371094,1.011719,0.004150391,-0.01664279,-0.3248787,0.2902021,0.9577911,0.0006321574,-0.0006963484,0.0004959635,0.9999995 
T2.07204285170883,2.950582,-0.01262744,-0.01111497,-0.01321019,-0.05322266,1.014648,0.00390625,-0.01678239,-0.3248523,0.2902361,0.9559661,0.0008913039,-0.0004984251,-0.0004430681,0.9999994 
T2.14131895359606,2.921346,-0.02850946,-0.005006494,-0.01565358,-0.05419922,1.016113,0.002929688,-0.01692239,-0.3248743,0.2901752,0.959039,0.001120277,-0.0003698085,-0.00040007,0.9999992 
T2.21126975025982,2.923774,-0.01384913,-0.01111497,-0.01198849,-0.0546875,1.012451,0.003417969,-0.01709638,-0.3248338,0.2902992,0.9533395,0.001358154,-0.0004694975,-0.0007731863,0.9999987 
T2.28340195026249,2.956623,-0.01262744,-0.01355836,-0.009545105,-0.05029297,1.011719,0.004638672,-0.01701463,-0.3248757,0.2906759,0.9541669,0.001034056,-0.0006903859,-0.0003123665,0.9999992 
T2.35262735094875,2.938646,-0.01629252,0.00476706,-0.01443188,-0.05175781,1.018066,0.0007324219,-0.01694374,-0.324873,0.2906949,0.9622862,0.001239967,-0.0001323637,0.0008719442,0.9999989 
T2.42251194920391,2.897535,-0.01384913,-0.009893273,-0.01809697,-0.05444336,1.015381,0.005371094,-0.01696001,-0.3249058,0.2907043,0.956911,0.001736899,-8.262979E-05,8.660473E-05,0.9999985 
T2.49149674829096,2.908159,-0.01262744,0.002323672,-0.009545105,-0.05834961,1.017578,0.002685547,-0.01706157,-0.3248151,0.2907098,0.9480176,0.0007058671,3.759622E-06,-0.001382475,0.9999988 
T2.56292875017971,2.914683,-0.01384913,-0.002563106,-0.01443188,-0.05224609,1.011475,0.0004882813,-0.01712456,-0.3247313,0.2907764,0.9428348,0.001885552,8.005935E-05,-0.001686023,0.9999968 
T2.63102035131305,2.948498,-0.01384913,-0.01111497,-0.02176205,-0.05249023,1.015869,0.003173828,-0.0171781,-0.3248254,0.2906129,0.9474974,0.002154873,-0.0001666907,9.204807E-05,0.9999977 
T2.7025743490085,2.917881,-0.01629252,-0.01355836,-0.02054035,-0.05371094,1.014648,0.002197266,-0.01710127,-0.324918,0.2906772,0.9526966,0.001485009,-0.0004786636,-7.058919E-05,0.9999988 
T2.77022934611887,2.934753,-0.01629252,-0.01233666,-0.01687527,-0.04980469,1.012939,0.003417969,-0.01710492,-0.3249232,0.2905347,0.9505195,0.001600379,-0.000687799,0.00013074,0.9999985 
T2.84201544430107,2.954018,-0.0211793,-0.0037848,-0.01321019,-0.05371094,1.011719,0.005371094,-0.01725244,-0.3249651,0.2905808,0.9545863,0.0008980836,-0.0004385296,0.0007109062,0.9999993 
T2.91157784219831,2.950453,-0.01507082,-0.008671579,0.0002284506,-0.05371094,1.014648,0.002197266,-0.01712279,-0.3249461,0.2905068,0.9618105,0.0007753581,-0.000366833,-0.0005050651,0.9999995 
