T0.0199999995529652,0.9710522,-0.01527486,0.001905854,-0.01311976,-0.05273438,1.015869,-0.0002441406,-0.01540844,-0.3124279,0.281823,1,-1.398804E-06,2.694673E-05,-5.980837E-09,1 
T0.0399999991059303,2.920212,-0.00916639,0.0129011,-0.01067637,-0.05615234,1.013916,0.002685547,-0.01563342,-0.3124396,0.281713,0.9750373,-0.0004782842,0.0001399518,-0.0005598917,0.9999998 
T0.373333342373371,2.929776,-0.003057916,0.003127548,-0.009454672,-0.0546875,1.015137,-0.001220703,-0.01561642,-0.3124134,0.2818083,0.9641423,-0.0007472427,-0.0004903819,-0.001416861,0.9999986 
T0.466183140873909,2.9327,-0.00916639,0.001905854,-0.01067637,-0.05322266,1.012207,-0.001220703,-0.01561017,-0.3123811,0.2820119,0.9588487,0.00050319,-0.0005977999,-0.0007348949,0.9999995 
T0.513329140841961,2.949328,-0.02016164,0.004349244,-0.004567894,-0.05126953,1.01416,0.001220703,-0.01554483,-0.3124166,0.2820652,0.9594048,0.0001190689,-0.0006295331,1.053476E-05,0.9999998 
T0.52349054068327,2.935103,-0.02260503,-0.004202618,-0.005789589,-0.05322266,1.013916,0.0009765625,-0.01568508,-0.3125172,0.282047,0.9612997,-0.0006164977,-0.0006828508,0.0003628882,0.9999995 
T0.535298140719533,2.936604,-0.01771825,-0.005424313,-0.009454672,-0.05151367,1.013916,0.0009765625,-0.01568228,-0.3124416,0.282067,0.959601,-0.000534078,-0.0007151732,2.181431E-05,0.9999996 
T0.54493694100529,2.948763,-0.01038808,-0.004202618,-0.01067637,-0.05273438,1.010986,-0.0007324219,-0.01559602,-0.3124526,0.2820207,0.959038,-0.0002676464,-0.0006842618,0.0003342832,0.9999997 
T0.557191940955818,2.957238,-0.01160978,-0.00175923,-0.002124506,-0.05175781,1.014648,-0.001464844,-0.01565679,-0.3124562,0.2819936,0.9640222,0.0003844931,-0.0006246026,9.062281E-05,0.9999998 
T0.57444744091481,2.93053,-0.01038808,0.00923602,-0.01067637,-0.05541992,1.013916,0.001220703,-0.01563359,-0.3122494,0.2819066,0.965014,0.0001880612,-0.0005045053,-0.0001349984,0.9999999 
T0.603077541105449,2.931811,-0.006723002,0.006792632,-0.0033462,-0.05126953,1.014893,0.0009765625,-0.01564711,-0.3124743,0.281966,0.9606438,-0.0006273324,-0.0004666956,-0.0006399011,0.9999995 
T0.634547139517963,2.926743,-0.01771825,0.003127548,-0.009454672,-0.05566406,1.014404,0.004394531,-0.01553249,-0.3124939,0.2819515,0.9577066,-0.001087344,-0.0004460641,-2.623814E-05,0.9999993 
T0.662064439617097,2.929682,-0.01893995,0.005570938,-0.0033462,-0.05126953,1.014404,-0.001220703,-0.01541869,-0.312486,0.2817818,0.9552652,-0.001284366,-0.0004397723,-0.000712452,0.9999989 
T0.69030233938247,2.93559,-0.01160978,-0.006646008,0.002762272,-0.05541992,1.013184,0.003173828,-0.01534697,-0.3123702,0.2817664,0.9547241,-0.0002026956,-0.0005314586,-6.74879E-06,0.9999999 
T0.712030139751732,2.944766,-0.01283147,-0.004202618,-0.0033462,-0.04956055,1.013184,0.00390625,-0.01532426,-0.3124708,0.2817639,0.9565983,-0.001697214,-0.0007016152,-0.0004004527,0.9999983 
T0.736796339042485,2.943935,-0.01160978,0.008014326,-0.005789589,-0.05126953,1.013916,0,-0.01532139,-0.3124418,0.2817079,0.9598216,-0.001326646,-0.0005350819,0.00117111,0.9999983 
T0.763450839556754,2.954911,-0.01405317,0.006792632,-0.005789589,-0.05175781,1.009521,0.002197266,-0.01519252,-0.312417,0.2818217,0.9606712,-0.0004465767,-0.0003812936,0.0005532289,0.9999997 
T0.789081339724362,2.977272,-0.01160978,0.01167941,-0.01556314,-0.05566406,1.012451,-0.002197266,-0.01510966,-0.3124545,0.28176,0.9676978,-0.0004529981,-0.0003492066,-0.0002848897,0.9999998 
T0.81507044006139,2.950071,-0.00916639,-0.0005375352,-0.01434145,-0.05200195,1.013184,0.0004882813,-0.01515246,-0.3125162,0.2817718,0.9731578,0.0005267137,-0.0004101326,-0.0009016254,0.9999994 
T0.83767783921212,2.948667,-0.00916639,0.0129011,-0.004567894,-0.05224609,1.012451,0.0009765625,-0.01520671,-0.3125927,0.2819113,0.9701092,-0.0004090642,-0.0003941298,0.0002260051,0.9999998 
T0.864345938898623,2.955957,-0.01160978,-0.00175923,-0.007011283,-0.05419922,1.011963,-0.0004882813,-0.01532825,-0.312645,0.2818799,0.9688134,-0.0003288463,-0.0005090281,-0.0001567906,0.9999998 
