T0.0199999995529652,0.9713469,-0.03283797,-0.0005766097,-0.04748114,-0.0559082,1.015625,0.001220703,-0.01315469,-0.3226333,0.2826954,1,-6.442824E-07,1.170441E-05,1.356238E-08,1 
T0.0399999991059303,2.921187,-0.04138983,-0.0005766097,-0.04748114,-0.05444336,1.013916,0.0004882813,-0.01306379,-0.3225919,0.282946,0.9752877,0.0001215466,3.724294E-05,0.000211989,1 
T0.373333342373371,2.929392,-0.03894645,-0.0005766097,-0.04625945,-0.05541992,1.015381,0.003662109,-0.01322509,-0.3225546,0.2831509,0.9645754,-0.0001481873,0.0003844773,0.0004011075,0.9999998 
T0.480437844991684,2.913837,-0.03283797,0.006753557,-0.04503775,-0.05737305,1.016113,0.004882813,-0.01325438,-0.3225138,0.2832348,0.9587324,-0.001359233,0.0007929864,-0.0001203808,0.9999987 
T0.518116645514965,2.909536,-0.04261153,-0.001798305,-0.04503775,-0.05493164,1.015625,0.006347656,-0.01336394,-0.3223842,0.2832947,0.9514703,-0.001946825,0.0007716977,-0.0003200501,0.9999978 
T0.52984824590385,2.91586,-0.03405967,0.003088473,-0.03159912,-0.05322266,1.015381,-0.001953125,-0.01343611,-0.3224431,0.2831545,0.9471117,-0.001113306,0.0008379422,0.0007022448,0.9999988 
T0.543086646124721,2.90912,-0.03039458,-0.005463388,-0.04992453,-0.05688477,1.017578,-0.0004882813,-0.01343764,-0.3222765,0.2831237,0.9462823,0.00123775,0.0009147486,0.0006952636,0.9999986 
T0.55289844609797,2.903669,-0.03650305,-0.003019999,-0.05114623,-0.05224609,1.014404,-0.0004882813,-0.01345828,-0.3223363,0.2830622,0.9421358,0.0007793064,0.0008651912,0.0002863749,0.9999993 
T0.563860245980322,2.919407,-0.03283797,-0.006685082,-0.0364859,-0.05615234,1.01709,0.004882813,-0.01341927,-0.3223161,0.2830262,0.9420165,-4.617736E-05,0.0007812723,0.001076078,0.9999991 
T0.583783646114171,2.905693,-0.03894645,-0.001798305,-0.04381606,-0.05273438,1.014893,0.005371094,-0.01342567,-0.3222972,0.2831436,0.942315,-0.001770095,0.0006601422,0.0004437988,0.9999982 
T0.619225745089352,2.920822,-0.04016814,-0.003019999,-0.03770759,-0.05273438,1.015869,0.003417969,-0.01331271,-0.3223211,0.2832073,0.9420142,-0.001615311,0.0006305196,0.001448509,0.9999974 
T0.651015845127404,2.920878,-0.03161628,-0.007906777,-0.04625945,-0.05737305,1.013672,0.001464844,-0.01336393,-0.3223456,0.283357,0.9439671,-0.0007041502,0.0005434858,0.0007598886,0.9999993 
T0.677991145290434,2.946142,-0.03894645,0.001866779,-0.0352642,-0.05322266,1.011475,0.0004882813,-0.01332994,-0.322273,0.2832472,0.9469742,4.390348E-05,0.0006167682,-0.0001043314,0.9999998 
T0.709459346719086,2.959841,-0.03161628,0.01164034,-0.04137267,-0.05224609,1.012939,0.003417969,-0.01333623,-0.3222933,0.2831781,0.9561931,-0.0001277962,0.0008180405,0.001300718,0.9999988 
T0.736158546991646,2.931303,-0.02306442,0.009196945,-0.03404251,-0.05517578,1.01709,0.003417969,-0.01342978,-0.3223629,0.283359,0.9627926,-0.001060903,0.0008790978,0.001245085,0.9999983 
T0.765647646971047,2.885844,-0.04872,-0.0005766097,-0.04137267,-0.05224609,1.02002,-0.0007324219,-0.01340777,-0.3225017,0.2835312,0.9564711,-0.0003932266,0.0009127072,0.0008695819,0.9999992 
T0.790886846370995,2.876241,-0.03528136,-0.001798305,-0.04625945,-0.05737305,1.016602,0.003662109,-0.01333475,-0.3225596,0.2832749,0.9410826,0.0002133024,0.0009156328,0.0009745472,0.9999991 
T0.817360847257078,2.903843,-0.03283797,0.001866779,-0.04015098,-0.05444336,1.016113,0.005859375,-0.01333206,-0.322562,0.2832739,0.9335129,-0.001463458,0.0008357044,-0.0002079315,0.9999986 
T0.840812946669757,2.902669,-0.03894645,-0.001798305,-0.0352642,-0.05664063,1.017578,0.002929688,-0.01324268,-0.3226466,0.2833197,0.9354167,-0.001689476,0.0008121505,0.0003271753,0.9999982 
T0.897467448376119,2.890956,-0.03405967,-0.004241693,-0.04870284,-0.05273438,1.017578,0.002197266,-0.01320899,-0.3227072,0.2832756,0.9347326,-0.0006804655,0.000795475,0.0002659291,0.9999994 
T0.970273247919977,2.903961,-0.04261153,0.001866779,-0.0364859,-0.05419922,1.014648,0.006835938,-0.0130987,-0.3226691,0.2834164,0.9321966,-0.001158122,0.0009059238,0.001193966,0.9999982 
T1.03956685122103,2.934138,-0.0279512,0.005531863,-0.03282081,-0.05566406,1.012695,0.003417969,-0.01307516,-0.3226605,0.2834478,0.9361261,-0.002080326,0.001045386,0.0004896017,0.9999972 
T1.10804475005716,2.937313,-0.03528136,-0.006685082,-0.04015098,-0.05224609,1.015869,0.0009765625,-0.01290211,-0.3226353,0.2834395,0.9463047,-0.0006590399,0.0009305202,0.0005470422,0.9999992 
T1.17872864659876,2.916476,-0.03405967,-0.004241693,-0.04381606,-0.05175781,1.015137,0.001708984,-0.01293362,-0.3226358,0.2834672,0.949761,-8.51392E-06,0.0008632425,0.0017353,0.9999982 
