T0.0199999995529652,1.976383,-0.02159836,-0.00846757,-0.01375017,-0.0546875,1.011475,-0.0007324219,-0.006050048,-0.313866,0.280167,0.9941307,1.35602E-06,-7.282634E-05,-1.556298E-06,1,38,38,87,0 
T0.0399999991059303,2.951577,-0.02037667,-0.01091096,-0.02352373,-0.05761719,1.012939,-0.0002441406,-0.006047811,-0.3138936,0.2801704,0.985358,-0.0001520762,-0.0001788758,-0.0009144292,0.9999996,38,38,87,0.2498274 
T0.373333342373371,2.921998,-0.02526344,-0.006024182,-0.01619356,-0.05688477,1.015869,-0.001708984,-0.006166107,-0.3137138,0.2800958,0.9748056,0.0001811126,0.0003618697,-0.001079709,0.9999993,38,38,87,0.4342633 
T0.460625439882278,2.930074,-0.02159836,0.008636152,-0.008863391,-0.05664063,1.013428,-0.0009765625,-0.006106311,-0.3138378,0.2801805,0.9630922,0.000175736,0.001126078,-0.0009120621,0.999999,38,38,87,0.5756975 
T0.500644639134407,2.949274,-0.01793328,-0.009689265,-0.01375017,-0.05737305,1.012207,-0.002929688,-0.006098698,-0.3137621,0.2801996,0.9614489,0.0006697198,0.000990659,-0.001153143,0.9999986,38,38,87,0.6741752 
T0.511107439175248,2.924961,-0.02404175,-0.003580793,-0.01130678,-0.05688477,1.015869,-0.001708984,-0.005914292,-0.3138416,0.2801262,0.9620405,0.0006099127,0.0009802056,-0.001081051,0.9999988,38,38,87,0.7556314 
T0.523226039484143,2.937319,-0.01915497,-0.01091096,-0.01741525,-0.05786133,1.012451,-0.001464844,-0.005696044,-0.3138648,0.2800823,0.9568608,0.0003493324,0.0009054617,-0.0013314,0.9999986,38,38,87,0.8148677 
T0.534237939864397,2.920401,-0.01426819,-0.001137404,-0.01741525,-0.05126953,1.016602,-0.002929688,-0.005848259,-0.3138368,0.2801397,0.9573587,0.0007427771,0.0009586492,0.0005306027,0.9999992,38,38,87,0.8148677 
T0.54620853997767,2.926151,-0.01548989,0.004971068,-0.006420002,-0.05712891,1.013672,0.001953125,-0.005849421,-0.3138796,0.2802313,0.9523421,-0.0004768586,0.0009234133,-0.0001266964,0.9999995,38,38,87,0.8148677 
T0.570432340726256,2.973568,-0.02159836,-0.009689265,-0.01985864,-0.05737305,1.009033,0,-0.005824791,-0.3138936,0.2799976,0.956646,-0.0006993624,0.0008052483,-0.001231798,0.9999987,38,38,87,0.8148677 
T0.60509124211967,2.966757,-0.01793328,0.003749374,-0.01497186,-0.05273438,1.012451,0.0009765625,-0.005994313,-0.3138875,0.2799302,0.9689025,-0.0007182992,0.0009097646,0.0001128584,0.9999993,38,38,87,0.8148677 
T0.640173042193055,2.951971,-0.01426819,-0.004802487,-0.02230203,-0.05761719,1.012451,-0.002197266,-0.006114922,-0.3139452,0.279946,0.9706101,0.0001139334,0.0008960975,-0.0005905023,0.9999995,38,38,87,0.8148677 
T0.668240142986178,2.922718,-0.02159836,-0.007245876,-0.01741525,-0.05517578,1.016113,0.002929688,-0.005996884,-0.3140137,0.2798553,0.9670918,-0.0009482319,0.0007636385,-0.000554092,0.9999991,38,38,87,0.8148677 
T0.697927443310618,2.879363,-0.01671158,-0.00846757,-0.02352373,-0.05957031,1.019531,-0.002197266,-0.006038197,-0.3140879,0.2796718,0.9545979,-0.0002183448,0.0007048873,-0.001413428,0.9999987,38,38,87,0.8148677 
T0.721826244145632,2.905579,-0.02648514,0.004971068,-0.01985864,-0.05981445,1.014404,-0.0007324219,-0.005929881,-0.314003,0.2795975,0.9409104,0.0001230703,0.0008332375,-0.002230198,0.9999972,38,38,87,0.8148677 
T0.747229343280196,2.930036,-0.01060311,-0.01213265,-0.01985864,-0.05517578,1.01416,0.002197266,-0.005908259,-0.3140346,0.2795395,0.9432923,-0.0009029569,0.000684673,-0.001033936,0.9999989,38,38,87,0.8148677 
T0.774653943255544,2.976277,-0.02159836,0.004971068,-0.02474542,-0.05664063,1.008545,-0.0004882813,-0.005947625,-0.3140573,0.2796276,0.9518776,-0.0006240013,0.0008107816,-0.0007776783,0.9999992,38,38,87,0.8148677 
T0.801639143377543,2.964219,-0.01793328,0.004971068,-0.01863695,-0.05883789,1.012695,-0.002197266,-0.006023556,-0.3139621,0.2797118,0.9668713,0.0003266043,0.0009544775,-0.001629549,0.9999982,38,38,87,0.8148677 
T0.830091943964362,2.925248,-0.01182481,-0.004802487,-0.01741525,-0.05981445,1.015381,-0.0004882813,-0.006225563,-0.3139766,0.2795629,0.9663975,0.0001003818,0.000911605,-0.002217215,0.9999971,38,38,87,0.8148677 
T0.859686344861984,2.953759,-0.0130465,-0.003580793,-0.02230203,-0.05883789,1.010498,0.0002441406,-0.006183029,-0.3140496,0.2796077,0.9609973,-0.0003938909,0.0008933427,-0.002163002,0.9999972,38,38,87,0.8148677 
T0.930500142276287,2.953576,-0.02648514,-0.006024182,-0.02474542,-0.05541992,1.013184,0.0004882813,-0.005810544,-0.3140185,0.279677,0.9662841,-0.0006132069,0.0007948456,-0.0009761521,0.999999,38,38,87,0.8148677 
T1.00240243971348,2.92107,-0.01793328,-0.003580793,-0.01497186,-0.06201172,1.015625,0.001220703,-0.005708838,-0.3139173,0.2796986,0.9641281,-0.0008675895,0.0007394892,-0.002321556,0.9999967,38,38,87,0.8148677 
T1.07077863812447,2.93307,-0.01915497,-0.01213265,-0.005198308,-0.05371094,1.013184,-0.001708984,-0.00583602,-0.3138551,0.2798662,0.9571625,-7.664151E-05,0.0005966037,-0.0008847202,0.9999995,38,38,87,0.8148677 
T1.1448055356741,2.927058,-0.02282006,-0.004802487,-0.01619356,-0.05395508,1.015381,0.001220703,-0.005804595,-0.3139581,0.2799058,0.957059,-0.0004888563,0.0006299752,0.0003690631,0.9999996,38,38,87,0.8148677 
T1.21269303560257,2.963762,-0.01060311,-0.007245876,-0.01741525,-0.05688477,1.009521,0.0002441406,-0.00577439,-0.3138128,0.2797978,0.9571016,-0.0006428568,0.0005873725,-0.000553158,0.9999995,38,38,87,0.8148677 
T1.29124063253403,2.951084,-0.02648514,-0.009689265,-0.02474542,-0.05761719,1.013916,-0.001708984,-0.005645437,-0.3137745,0.2797467,0.966195,7.393054E-05,0.0005480277,-0.001275689,0.999999,38,38,87,0.8148677 
T1.35221103206277,2.932357,-0.02037667,-0.002359098,-0.006420002,-0.05981445,1.013916,-0.0004882813,-0.005750454,-0.313737,0.2796851,0.9638552,2.713094E-05,0.0006987874,-0.002021341,0.9999977,38,38,87,0.8148677 
T1.42223193123937,2.94508,-0.02404175,-0.002359098,-0.01008509,-0.05639648,1.012451,0.003173828,-0.005704018,-0.3138701,0.2797234,0.9611581,-0.001273481,0.0007403757,-0.001390073,0.999998,38,38,87,0.8148677 
T1.49210263416171,2.917794,-0.02526344,0.003749374,-0.01619356,-0.06225586,1.016357,0.001220703,-0.005817486,-0.3139285,0.2797758,0.9605915,-0.001312176,0.001058214,-0.002564977,0.9999953,38,38,87,0.8148677 
T1.5635473318398,2.906377,-0.02892853,-0.01091096,-0.01619356,-0.05444336,1.016113,-0.001220703,-0.005824892,-0.3140321,0.2798817,0.9518909,-0.0002797194,0.0008778051,-0.001146714,0.9999989,38,38,87,0.8148677 
T1.63076903298497,2.918783,-0.02282006,-0.01213265,-0.01863695,-0.0546875,1.014893,-0.001708984,-0.005686209,-0.3140839,0.2799402,0.9472845,0.0003041641,0.0006124754,4.295726E-08,0.9999998,38,38,87,0.8148677 
T1.69871063157916,2.884465,-0.02526344,-0.007245876,-0.02352373,-0.05932617,1.019531,0.002441406,-0.005946772,-0.3140059,0.279781,0.9445944,-0.0008054495,0.0004117965,-0.001236397,0.9999989,38,38,87,0.8148677 
T1.77067552879453,2.831713,-0.008159721,-0.003580793,-0.01985864,-0.06347656,1.023438,-0.002197266,-0.006113006,-0.3140307,0.2797947,0.9300271,-0.0001200578,0.0006214252,-0.00301786,0.9999952,38,38,87,0.8148677 
T1.84732143208385,2.832499,-0.02282006,-0.003580793,-0.01863695,-0.05981445,1.021484,-0.0007324219,-0.006111774,-0.3140627,0.2796893,0.9116919,9.812757E-05,0.0009100962,-0.002742301,0.9999958,38,38,87,0.8148677 
T1.91249133273959,2.865587,-0.01426819,-0.01457604,-0.03574067,-0.05761719,1.018555,0.001708984,-0.006296686,-0.3139693,0.2800851,0.9061353,-0.0006640957,0.0007717318,-0.001745921,0.999998,38,38,87,0.8148677 
T1.98167833313346,2.914847,-0.01793328,-0.00846757,-0.01008509,-0.05761719,1.013916,-0.0004882813,-0.006253669,-0.3139473,0.2801588,0.9137941,-0.0004953029,0.0008083238,-0.001299572,0.9999987,38,38,87,0.8148677 
T2.050367731601,2.928795,-0.0130465,-0.003580793,-0.02230203,-0.05761719,1.013916,-0.001220703,-0.006246773,-0.3140792,0.2801416,0.9296624,2.835013E-05,0.001012154,-0.001347489,0.9999986,38,38,87,0.8148677 
T2.1197056286037,2.942559,-0.02404175,-0.006024182,-0.01375017,-0.05810547,1.012451,-0.001220703,-0.006202571,-0.3140586,0.2801038,0.9408476,0.0001390706,0.001046269,-0.001514656,0.9999983,38,38,87,0.8148677 
T2.19315922632813,2.933151,-0.02282006,-0.00846757,-0.0284105,-0.05761719,1.014648,-0.005371094,-0.006110226,-0.3139152,0.2800278,0.9500207,0.001386069,0.001063693,-0.001480932,0.9999974,38,38,87,0.8148677 
T2.26160702481866,2.947741,-0.006938027,-0.009689265,-0.01863695,-0.05786133,1.011719,-0.004882813,-0.006123849,-0.3138314,0.2800752,0.953085,0.001972029,0.001050555,-0.001470196,0.9999964,38,38,87,0.8148677 
T2.3317430280149,2.948949,-0.04725394,0.00252768,-0.01619356,-0.05957031,1.012939,0,-0.006034823,-0.3138361,0.2800376,0.9595552,0.0003734849,0.001408512,-0.002032652,0.9999969,38,38,87,0.8148677 
T2.40301322564483,2.981242,-0.03015022,8.429214E-05,-0.02474542,-0.05493164,1.007568,0.001464844,-0.006158962,-0.3137679,0.280067,0.964709,-0.0008760161,0.001682778,-0.001011308,0.9999977,38,38,87,0.8148677 
T2.4724327288568,2.962938,-0.02404175,8.429214E-05,-0.01741525,-0.05419922,1.013184,0.0009765625,-0.005988967,-0.3137368,0.2800879,0.9747324,-0.001012776,0.001974369,5.619647E-05,0.9999976,38,38,87,0.8148677 
T2.54020602628589,2.930408,-0.02404175,0.008636152,-0.02230203,-0.05932617,1.014648,0.001708984,-0.00588686,-0.3137703,0.2800128,0.9708596,-0.001198842,0.002525652,-0.001320956,0.9999952,38,38,87,0.8148677 
T2.61131102964282,2.949252,-0.01793328,0.006192762,-0.02352373,-0.04907227,1.011963,0.0007324219,-0.005900521,-0.3137845,0.2799649,0.9645113,-0.0009935793,0.002561058,0.0009239079,0.9999958,38,38,87,0.8148677 
T2.68086672946811,2.950888,-0.0130465,-0.009689265,-0.02718881,-0.05737305,1.012939,-0.0004882813,-0.005993102,-0.3137731,0.2798764,0.9665555,-0.0004349793,0.002035089,7.105188E-05,0.9999979,38,38,87,0.8148677 
T2.75060873106122,2.87657,-0.02404175,0.008636152,-0.01375017,-0.05810547,1.021484,-0.004882813,-0.005997471,-0.3138508,0.2798692,0.9604704,0.00105459,0.002357769,-0.001281089,0.9999959,38,38,87,0.8148677 
T2.82721123471856,2.922454,-0.03015022,-0.006024182,-0.02352373,-0.05322266,1.011719,0.001953125,-0.006080118,-0.3137256,0.279642,0.9434282,-0.0002541112,0.00204336,-0.0001520937,0.9999979,38,38,87,0.8148677 
T2.89812633767724,2.918504,-0.03259361,-0.00846757,-0.01863695,-0.0559082,1.01709,0.001953125,-0.006108399,-0.3137289,0.2795256,0.9487978,-0.001335932,0.001653848,-8.941698E-05,0.9999977,38,38,87,0.8148677 
T2.96011073887348,2.925276,-0.03137192,-0.006024182,-0.03451898,-0.05981445,1.013672,0.002685547,-0.00614712,-0.3138182,0.2794249,0.9465167,-0.001605754,0.001433072,-0.001669516,0.9999963,38,38,87,0.8148677 
T3.03576733916998,2.905666,0.001613837,0.006192762,-0.02718881,-0.05444336,1.017822,0.001464844,-0.006064105,-0.3138994,0.279462,0.9479695,-0.001307787,0.00161839,-0.000743748,0.9999976,38,38,87,0.8148677 
T3.10171443969011,2.906222,-0.01548989,-0.01091096,-0.02474542,-0.05444336,1.015625,-0.0002441406,-0.006045426,-0.3139143,0.2795385,0.9423256,-0.0006299453,0.001255587,0.0001184942,0.999999,38,38,87,0.8148677 
T3.17797093838453,2.938491,-0.02404175,-0.01824113,-0.01985864,-0.05419922,1.012695,0.002197266,-0.006053689,-0.3139181,0.2794159,0.9439592,-0.00107276,0.0007519624,0.0002392747,0.9999992,38,38,87,0.8148677 
