T0.0199999995529652,1.961747,-0.01460541,0.001284044,-0.0247442,-0.05688477,1.013184,0.002197266,-0.01600414,-0.3243626,0.2911169,0.9905283,-3.879541E-06,2.029618E-05,-4.622998E-06,1,31,41,80,0 
T0.0399999991059303,2.965583,-0.02315728,-0.01704137,-0.01619234,-0.05786133,1.010254,0.001953125,-0.01596637,-0.3243612,0.2911459,0.9799772,7.442644E-05,-0.0001316908,-0.0003662388,0.9999999,31,41,80,0.2498274 
T0.373333342373371,2.967808,-0.02560067,-0.003602732,-0.02107912,-0.05224609,1.011719,0.001708984,-0.01596642,-0.3244464,0.2912555,0.9798867,0.0001403883,0.0004874704,0.00124098,0.9999991,31,41,80,0.434805 
T0.444665744900703,2.93874,-0.02437897,6.235018E-05,-0.02963098,-0.05883789,1.014404,0.005371094,-0.01591484,-0.3245076,0.2911803,0.9765773,-0.0009563697,0.0006779062,0.0001550485,0.9999993,31,41,80,0.5688091 
T0.482211146503687,2.940506,-0.02071389,0.00250574,-0.01619234,-0.05810547,1.012695,0.005371094,-0.01591052,-0.3245625,0.2910922,0.9682869,-0.001545351,0.0006738954,-0.0006659405,0.9999984,31,41,80,0.6766068 
T0.491683546453714,2.938822,-0.02437897,-0.009711205,-0.02596589,-0.05566406,1.013916,0.005859375,-0.01583183,-0.3242981,0.2910571,0.9654148,-0.001704584,0.0006093303,0.0001500666,0.9999984,31,41,80,0.7574551 
T0.502534046769142,2.920333,-0.02560067,-0.002381038,-0.01863573,-0.05249023,1.015869,0.002929688,-0.01584569,-0.3242839,0.2910827,0.9610242,-0.0008827988,0.00061646,0.001564682,0.9999982,31,41,80,0.8180913 
T0.515377646312118,2.919392,-0.03781761,-0.01581968,-0.02230081,-0.05639648,1.014893,0.002685547,-0.01576483,-0.3243495,0.2912185,0.9544986,-0.0003293224,0.0005023111,0.0009440813,0.9999994,31,41,80,0.8180913 
T0.527202546596527,2.908411,-0.009718638,-0.01215459,-0.01374895,-0.06152344,1.016357,0.0002441406,-0.01581057,-0.324468,0.2912292,0.9505694,0.0004706797,0.0004388004,-0.001172657,0.9999991,31,41,80,0.8180913 
T0.550759946927428,2.932459,-0.02315728,-0.0109329,-0.01497064,-0.05761719,1.012695,0.001220703,-0.01569164,-0.3244541,0.2913471,0.9472669,0.0005957829,0.0003212606,-0.0009828774,0.9999993,31,41,80,0.8180913 
T0.581582747399807,2.911828,-0.01949219,-0.008489511,-0.01985742,-0.05981445,1.01709,0.00390625,-0.0157195,-0.3244776,0.2914677,0.9504452,-0.0003337533,0.0003144703,-0.001008221,0.9999994,31,41,80,0.8180913 
T0.609917547553778,2.915128,-0.02071389,-0.02314984,-0.01985742,-0.06005859,1.014404,-0.001464844,-0.01574797,-0.324392,0.2913781,0.9455923,0.0008016923,0.0002198537,-0.001404276,0.9999987,31,41,80,0.8180913 
T0.637735147029161,2.927359,-0.02193558,-0.0109329,-0.03085267,-0.05664063,1.014404,0.003173828,-0.01566393,-0.3243216,0.2912589,0.9468513,0.0002958709,0.000214566,-0.0005103467,0.9999998,31,41,80,0.8180913 
T0.659465547651052,2.917267,-0.01338372,-0.01215459,-0.02352251,-0.05908203,1.015625,0.003173828,-0.01547677,-0.324323,0.2913764,0.9484159,-0.0004074367,0.000150948,-0.0006296116,0.9999997,31,41,80,0.8180913 
T0.685672847554088,2.921268,-0.02193558,-0.02070646,-0.02596589,-0.05078125,1.014893,0.003417969,-0.01553791,-0.3244014,0.2913478,0.9470704,-0.000522379,1.216753E-05,0.001440164,0.9999989,31,41,80,0.8180913 
T0.713140247389674,2.919974,-0.02560067,-0.006046122,-0.02230081,-0.06005859,1.015137,0.00390625,-0.01548679,-0.3244037,0.2912906,0.9478427,-0.0007209517,7.06963E-05,0.000104291,0.9999998,31,41,80,0.8180913 
T0.736420648172498,2.911122,-0.01216203,-0.007267816,-0.02596589,-0.0559082,1.016113,0,-0.01546926,-0.324404,0.2912009,0.9466712,0.0003499834,0.0001838852,-0.0001302469,0.9999999,31,41,80,0.8180913 
T0.762045048177242,2.9104,-0.01582711,-0.01704137,-0.01497064,-0.05053711,1.016113,0.003417969,-0.01540859,-0.3244777,0.2912186,0.9441692,-1.439811E-05,6.03773E-05,0.002034642,0.9999979,31,41,80,0.8180913 
T0.791274148970842,2.909049,-0.0182705,-0.01704137,-0.02107912,-0.06054688,1.015869,0.004394531,-0.01533755,-0.3243757,0.2910818,0.9428318,-0.0008195873,-0.0001371019,7.276278E-05,0.9999996,31,41,80,0.8180913 
T0.852072149515152,2.911321,-0.01460541,-0.004824426,-0.01863573,-0.05737305,1.015625,0,-0.01560769,-0.3243485,0.2910504,0.9418023,0.0002639748,8.703215E-05,-0.0006154228,0.9999998,31,41,80,0.8180913 
T0.922243252396584,2.917401,-0.01338372,-0.008489511,-0.01130556,-0.06054688,1.014893,0.003417969,-0.01568935,-0.3242742,0.291137,0.9424148,-1.31789E-05,0.000131578,-0.001136067,0.9999994,31,41,80,0.8180913 
T0.993147850036621,2.920302,-0.02560067,-0.01337629,-0.01741403,-0.05908203,1.014893,-0.0002441406,-0.01560765,-0.3243482,0.2911958,0.9442594,0.0005159082,8.744354E-05,-0.00124159,0.9999991,31,41,80,0.8180913 
T1.06468944996595,2.917072,-0.01949219,-0.01459798,-0.01863573,-0.05395508,1.015625,0.002685547,-0.01563816,-0.3243335,0.2912446,0.9454773,0.0002584538,2.358668E-05,0.0004680779,0.9999999,31,41,80,0.8180913 
T1.13567634671927,2.899305,-0.03048744,-0.01215459,-0.02352251,-0.05908203,1.017334,0.004150391,-0.01560163,-0.3243229,0.2913432,0.9438951,-0.0006346499,-1.921231E-06,-0.0001231715,0.9999998,31,41,80,0.8180913 
T1.2044890448451,2.944885,-0.02193558,-0.01581968,-0.01985742,-0.05273438,1.010986,0.0009765625,-0.01565807,-0.3243824,0.2913024,0.9426022,3.743154E-05,-7.397863E-05,0.0008567213,0.9999996,31,41,80,0.8180913 
T1.28178254514933,2.970028,-0.02926575,-0.0109329,-0.02840928,-0.05175781,1.01123,0.004882813,-0.01561989,-0.3242821,0.2912118,0.9560523,-0.0006362644,-4.119584E-05,0.002127638,0.9999976,31,41,80,0.8180913 
