T0.0199999995529652,0.9808736,-0.01460541,0.001284044,-0.0247442,-0.05688477,1.013184,0.002197266,-0.01600414,-0.3243626,0.2911169,1,-1.147526E-06,2.043945E-05,4.301546E-08,1 
T0.0399999991059303,2.954102,-0.02315728,-0.01704137,-0.01619234,-0.05786133,1.010254,0.001953125,-0.01596637,-0.3243612,0.2911459,0.9834245,4.638009E-05,-0.0001326005,-0.0001848648,1 
T0.373333342373371,2.972436,-0.02560067,-0.003602732,-0.02107912,-0.05224609,1.011719,0.001708984,-0.01596642,-0.3244464,0.2912555,0.9792796,0.000129747,0.0004874631,0.0003597994,0.9999998 
T0.444665744900703,2.95096,-0.02437897,6.235018E-05,-0.02963098,-0.05883789,1.014404,0.005371094,-0.01591484,-0.3245076,0.2911803,0.9795785,-0.0003943432,0.0007081058,0.001154889,0.999999 
T0.482211146503687,2.933512,-0.02071389,0.00250574,-0.01619234,-0.05810547,1.012695,0.005371094,-0.01591052,-0.3245625,0.2910922,0.9723272,-0.001571819,0.000797362,-0.0007951693,0.9999982 
T0.491683546453714,2.94316,-0.02437897,-0.009711205,-0.02596589,-0.05566406,1.013916,0.005859375,-0.01583183,-0.3242981,0.2910571,0.9663978,-0.001630546,0.0007380882,-0.0002207648,0.9999984 
T0.502534046769142,2.927408,-0.02560067,-0.002381038,-0.01863573,-0.05249023,1.015869,0.002929688,-0.01584569,-0.3242839,0.2910827,0.9639686,-0.001311568,0.0007198639,0.001099289,0.9999983 
T0.515377646312118,2.916325,-0.03781761,-0.01581968,-0.02230081,-0.05639648,1.014893,0.002685547,-0.01576483,-0.3243495,0.2912185,0.9576666,-0.000336297,0.0006256026,0.001518365,0.9999986 
T0.527202546596527,2.915435,-0.009718638,-0.01215459,-0.01374895,-0.06152344,1.016357,0.0002441406,-0.01581057,-0.324468,0.2912292,0.9526199,0.000123372,0.000520776,-0.0004995827,0.9999998 
T0.550759946927428,2.916923,-0.02315728,-0.0109329,-0.01497064,-0.05761719,1.012695,0.001220703,-0.01569164,-0.3244541,0.2913471,0.9478952,0.0007462277,0.0004145711,-0.001534898,0.9999985 
T0.581582747399807,2.929912,-0.01949219,-0.008489511,-0.01985742,-0.05981445,1.01709,0.00390625,-0.0157195,-0.3244776,0.2914677,0.9493201,3.030694E-05,0.0004324925,-0.0007179767,0.9999996 
T0.609917547553778,2.904436,-0.02071389,-0.02314984,-0.01985742,-0.06005859,1.014404,-0.001464844,-0.01574797,-0.324392,0.2913781,0.9483545,3.847195E-05,0.0002667127,-0.001357162,0.999999 
T0.637735147029161,2.926589,-0.02193558,-0.0109329,-0.03085267,-0.05664063,1.014404,0.003173828,-0.01566393,-0.3243216,0.2912589,0.945249,0.0009803129,0.0003446916,-0.0009740496,0.999999 
T0.659465547651052,2.922698,-0.01338372,-0.01215459,-0.02352251,-0.05908203,1.015625,0.003173828,-0.01547677,-0.324323,0.2913764,0.9481782,-0.000452688,0.0002480735,-0.0002795904,0.9999998 
T0.685672847554088,2.916552,-0.02193558,-0.02070646,-0.02596589,-0.05078125,1.014893,0.003417969,-0.01553791,-0.3244014,0.2913478,0.9477133,-0.0004883517,0.0001057287,0.0002897417,0.9999998 
T0.713140247389674,2.922979,-0.02560067,-0.006046122,-0.02230081,-0.06005859,1.015137,0.00390625,-0.01548679,-0.3244037,0.2912906,0.947353,-0.0006489111,0.0001750724,0.001427596,0.9999987 
T0.736420648172498,2.914046,-0.01216203,-0.007267816,-0.02596589,-0.0559082,1.016113,0,-0.01546926,-0.324404,0.2912009,0.9477223,-0.000202105,0.0002167547,-0.0007697074,0.9999997 
T0.762045048177242,2.909299,-0.01582711,-0.01704137,-0.01497064,-0.05053711,1.016113,0.003417969,-0.01540859,-0.3244777,0.2912186,0.9454099,0.0004848842,0.0002015671,0.001311401,0.999999 
T0.791274148970842,2.910275,-0.0182705,-0.01704137,-0.02107912,-0.06054688,1.015869,0.004394531,-0.01533755,-0.3243757,0.2910818,0.9434165,-0.0007213735,-1.876347E-05,0.00146504,0.9999987 
