T2.58708304725587,4.080292,0.7288082,3.993286,0.02288812,0.009033203,0.08346558,0.06643677,0.556645,0.3197632,0.1454468,0.5471517,0.4519958,---,-0.03579874,0.005111823,-0.03459176,0.9987471,0.0001997938,-7.859175E-05,-0.0007283979,0.9999998,-0.0005933507,0.004855987,-0.00278756,0.9999841,-0.001288027,0.004769734,-0.00393816,0.99998,---,-0.03579874,0.005111823,-0.03459176,0.9987471,0.0001997938,-7.859175E-05,-0.0007283979,0.9999998,-0.0005933507,0.004855987,-0.00278756,0.9999841,-0.001288027,0.004769734,-0.00393816,0.99998
T11.330977929756,16.20511,4.31515,18.79083,0.1225281,3.84994,0.1586322,0.5038452,4.118488,0.2680359,0.05557251,3.831254,0.4189148,---,-0.1450405,0.01377947,-0.1562678,0.9769104,-0.001022208,0.03359217,0.001419464,0.9994341,-0.00447819,0.03592213,-0.002179512,0.9993422,-0.0006069891,0.03342577,-0.003637496,0.9994344,---,-0.1450405,0.01377947,-0.1562678,0.9769104,-0.001022208,0.03359218,0.001419464,0.9994342,-0.00447819,0.03592213,-0.002179512,0.9993422,-0.0006069891,0.03342577,-0.003637496,0.9994344
T19.7252618540078,2.994467,26.56421,25.41449,4.075552,0.5752258,0.8919204,2.484253,0.7271327,0.4932556,2.924072,0.7088225,0.4228516,---,-0.02571293,0.2296358,-0.2198683,0.947768,0.03551783,-0.00529314,0.007956862,0.9993234,-0.02170426,0.006250527,-0.004165879,0.9997362,-0.02553677,0.006089399,-0.003530979,0.9996491,---,-0.1805588,0.1441953,0.5147028,0.8256436,0.02885771,0.02137208,0.7122546,0.7010019,-0.01976702,-0.01092744,0.7039745,0.709866,-0.02236308,-0.01375137,0.7043619,0.7093555
T25.885184539482,37.02118,0.8163147,33.35065,0.2483529,2.576389,0.9255455,0.08476069,2.190761,0.1080933,0.1631598,0.8558293,0.106781,---,-0.3021826,-0.09756898,-0.2742624,0.9077148,0.002348245,0.02246306,0.008026037,0.9997127,0.0007215058,0.01911752,-0.0009573835,0.9998165,0.001416837,0.007469766,-0.0009424665,0.9999707,---,-0.3021826,-0.09756898,-0.2742624,0.9077148,0.002348245,0.02246306,0.008026037,0.9997127,0.0007215058,0.01911752,-0.0009573835,0.9998165,0.001416837,0.007469766,-0.0009424665,0.9999707
T36.5230762269348,46.14297,52.98553,8.150339,10.4444,3.520117,1.071411,0.09066772,0.9814643,21.76141,0.08517456,0.9238682,22.90201,---,-0.3790072,-0.3844431,-0.1158539,0.8337475,0.09068552,0.03143574,-0.01210179,0.9953098,-0.002393772,0.008261446,-0.1887512,0.9819874,-0.002328993,0.007754156,-0.1985175,0.980064,---,0.3215499,-0.1899212,-0.3537634,0.857547,0.7679147,0.03078568,0.01367117,0.639666,0.6926773,0.139309,-0.1276255,0.6960626,0.691363,0.1458561,-0.13489,0.6946567
T43.3906850349158,28.798,49.74749,74.2674,0.5140238,5.340206,0.9960924,0.5610352,15.44064,0.2336731,0.6045227,17.23157,0.3569336,---,-0.4258015,0.1886044,-0.4470865,0.7636984,0.004885584,0.04654405,0.008473953,0.9988684,-0.005125524,0.1343259,-0.001362843,0.990923,-0.005682407,0.1497887,-0.002289412,0.9886991,---,-0.4258015,0.1886044,-0.4470865,0.7636984,0.004885584,0.04654405,0.008473953,0.9988684,-0.005125524,0.1343259,-0.001362843,0.990923,-0.005682407,0.1497887,-0.002289412,0.9886991
T49.477506512776,54.69582,7.656494,75.40698,6.665619,10.01811,0.939117,3.50827,8.803058,2.729279,3.543457,8.316318,2.834625,---,0.3989227,0.2334059,-0.5177425,0.7199481,-0.05719728,0.08763721,0.01322598,0.9944211,-0.03233871,0.07596106,-0.02138537,0.9963568,-0.03261928,0.07169032,-0.02241612,0.9966414,---,-0.0840183,0.674123,-0.6481801,0.3440372,-0.03109241,0.7651308,0.04979677,0.641193,-0.03798866,0.7582432,0.007745183,0.650818,-0.0389159,0.7554246,0.007214719,0.6540391
T55.0054259318858,33.96976,72.14805,85.50781,0.1844482,2.119776,1.042653,0.3559265,8.863824,0.2064819,0.3797607,8.473211,0.2781372,---,-0.5556605,0.2532232,-0.3984515,0.6843654,0.001777575,0.01848205,0.009067395,0.9997865,-0.003236105,0.07726826,-0.001556505,0.9970039,-0.00348432,0.07386671,-0.002175735,0.9972597,---,-0.5556605,0.2532232,-0.3984515,0.6843654,0.001777575,0.01848205,0.009067395,0.9997865,-0.003236105,0.07726826,-0.001556505,0.9970039,-0.00348432,0.07386671,-0.002175735,0.9972597
T63.0664954725653,53.39859,99.24274,120.9979,11.18007,5.105469,7.005127,2.766509,0.1635132,16.61996,2.814291,0.1642151,17.82596,---,-0.7356584,0.08179463,-0.3351738,0.5829021,0.09983948,-0.03829911,-0.05641184,0.9926646,0.02409268,0.002077505,-0.1444522,0.9892163,0.02448224,0.002389465,-0.1548526,0.9876313,---,-0.03122894,-0.08440218,-0.2068635,0.974222,0.7393413,-0.229764,0.2337566,0.5881674,0.7005023,-0.1654355,0.1811887,0.670148,0.7024513,-0.157903,0.1742747,0.6717569
T69.2839994970709,23.02536,93.47617,110.0972,0.4771394,2.58303,0.8061414,0.2840271,7.809396,0.175293,0.374176,8.736318,0.2030334,---,-0.6632349,0.2966831,-0.46716,0.5038454,0.004321213,0.02250924,0.006939158,0.9997132,-0.002577089,0.06809303,-0.001357364,0.9976747,-0.003390694,0.07615862,-0.001518005,0.9970888,---,-0.6632349,0.2966831,-0.46716,0.5038454,0.004321213,0.02250924,0.006939157,0.9997132,-0.002577089,0.06809303,-0.001357364,0.9976747,-0.003390694,0.07615862,-0.001518005,0.9970888
