T2.69532463606447,1.633178,0.08301478,1.948986,0.01855469,0.0645752,0.02362625,0.08010703,0.2306213,0.2077667,0.07069738,0.2096252,0.1138733,---,0.01426194,0.0004818796,0.01699524,0.9997538,-0.0001620475,-0.0005633674,0.0002060867,0.9999998,0.000695414,-0.002013853,0.001814508,0.9999961,0.0006151317,-0.001830014,0.0009948586,0.9999977,---,0.01426194,0.0004818796,0.01699524,0.9997538,-0.0001620475,-0.0005633674,0.0002060867,0.9999998,0.000695414,-0.002013853,0.001814508,0.9999961,0.0006151317,-0.001830014,0.0009948586,0.9999977
T11.5076338509098,7.458983,0.9698486,7.464196,0.08803822,2.085671,0.2932666,0.08642025,1.27548,0.2049482,0.1222473,1.129173,0.358836,---,0.06435596,-0.01266124,0.06550051,0.9956946,0.0008147263,0.01819788,0.002544824,0.9998309,0.0007740178,0.01112906,0.001780005,0.9999362,0.001097608,0.009850344,0.003120764,0.9999461,---,0.06435596,-0.01266124,0.06550051,0.9956946,0.0008147263,0.01819788,0.002544824,0.9998309,0.0007740178,0.01112906,0.001780005,0.9999362,0.001097608,0.009850344,0.003120764,0.9999461
T21.8698269920424,1.300962,8.884796,12.54583,2.382534,0.1030183,7.301239,5.55957,0.3467022,7.79599,6.016449,0.3643077,7.123047,---,0.002788177,-0.07822488,0.1098032,0.9908665,0.02069061,0.002220731,-0.06367698,0.9977536,-0.04859053,-0.000281865,-0.06775355,0.9965181,-0.05257487,-9.134012E-05,-0.06186778,0.9966987,---,0.05728488,-0.05334181,0.778291,0.6230058,0.01306017,0.01620076,0.6604919,0.7505448,-0.03415938,-0.034558,0.6567357,0.7525537,-0.03711146,-0.03724063,0.6610253,0.7485195
T30.4074790822342,12.89555,1.556932,31.71716,0.07275136,2.415509,0.3217298,0.04595947,2.038181,0.5824851,0.003045368,1.58744,0.5706493,---,0.1117026,-0.01769743,0.2700427,0.9561832,0.00069391,0.02107586,0.002793613,0.9997737,-0.0003104889,0.01778736,0.005089447,0.9998288,4.241058E-05,0.01385254,0.004979724,0.9998917,---,0.1117026,-0.01769743,0.2700427,0.9561832,0.0006939101,0.02107586,0.002793613,0.9997739,-0.0003104889,0.01778736,0.005089447,0.9998288,4.241058E-05,0.01385254,0.004979724,0.9998917
T37.7574678482488,16.6666,34.09648,0.8388672,10.62815,2.193135,2.572083,1.417243,1.51923,12.28534,1.296461,1.472522,12.30225,---,0.1364355,0.2910879,-0.04941422,0.9456276,0.09214718,0.02112874,-0.0241151,0.9952291,0.01087688,0.01450353,-0.1071499,0.9940776,0.009870665,0.01398718,-0.10728,0.9940814,---,0.7651342,0.2407714,0.1708891,0.5721852,0.7688911,0.03199222,-0.002111677,0.6385753,0.7106102,0.08602197,-0.06551088,0.6952279,0.7099013,0.08574881,-0.06596795,0.6959421
T44.8273817757145,19.4881,8.529334,35.07003,0.07136415,3.622314,0.2100207,0.1720886,4.894059,0.6311857,0.2637329,5.223361,0.5537383,---,0.1830176,0.01903432,0.2841189,0.9409669,0.0006803831,0.03160419,0.001812176,0.9994986,-0.001265166,0.0427033,0.005567194,0.9990715,-0.002078946,0.04557709,0.0049321,0.9989465,---,0.1830176,0.01903432,0.2841189,0.9409669,0.0006803831,0.03160419,0.001812176,0.9994986,-0.001265166,0.0427033,0.005567194,0.9990715,-0.002078946,0.04557709,0.0049321,0.9989465
T52.2476393477991,33.3992,3.085663,23.62435,4.13092,14.20827,0.419665,2.9422,10.24699,3.396606,3.139374,9.349334,3.536926,---,-0.2864459,0.03355871,0.1884266,0.9387854,-0.03531178,0.1237229,0.008089099,0.9916553,-0.02820463,0.08847632,-0.02721683,0.9953068,-0.0298027,0.08058591,-0.02851505,0.9958939,---,-0.06931011,0.6875511,0.3357856,0.640092,-0.01924934,0.7886915,0.03068906,0.6137208,-0.03918888,0.7663504,0.000698483,0.641226,-0.04123688,0.7611862,0.000910508,0.6472205
T59.1064122328535,24.67071,17.05822,40.67178,0.3247986,5.682177,1.456203,0.2043762,6.058044,2.100369,0.3532104,5.814421,1.898179,---,0.2484543,0.06243588,0.306036,0.9169047,-0.002200859,0.0495978,0.01283223,0.9986844,-0.0008122413,0.05286547,0.01839674,0.9984319,-0.002237737,0.05076241,0.01669888,0.9985687,---,0.2484543,0.06243588,0.306036,0.9169047,-0.002200859,0.0495978,0.01283223,0.9986844,-0.0008122413,0.05286547,0.01839674,0.9984319,-0.002237737,0.05076241,0.01669888,0.9985687
T68.2807295667008,52.36292,10.41214,2.683987,5.299614,4.407806,4.406036,0.6113586,1.516714,8.73761,0.8846741,1.528466,8.73526,---,0.4411819,0.07111546,-0.01909356,0.8943918,0.04763971,-0.03661047,-0.03659431,0.9975224,-0.006327415,0.01279042,-0.07609805,0.9969983,-0.008712872,0.01271097,-0.07604396,0.9969854,---,0.8584285,-0.06370584,0.3953886,0.320484,0.7025941,-0.257047,0.2349955,0.6205364,0.6643178,-0.2134288,0.2267159,0.6795071,0.6627579,-0.2141581,0.2260504,0.681021
T74.5058170454577,34.44655,16.24334,51.20137,0.2325538,4.171919,0.1534602,0.02813721,3.586847,0.4699737,0.05197144,3.601151,0.5697978,---,0.3226567,-0.004965756,0.3708566,0.8708234,0.002076812,0.03639599,0.001264434,0.9993345,-0.0001171353,0.03129677,0.004106961,0.9995017,-0.0002971005,0.03142266,0.004984198,0.9994937,---,0.3226567,-0.004965756,0.3708566,0.8708234,0.002076812,0.03639599,0.001264434,0.9993345,-0.0001171353,0.03129677,0.004106961,0.9995017,-0.0002971005,0.03142266,0.004984198,0.9994937
