T12.7210096921772,7.899323,0.4496765,8.912476,0.0352478,0.02078247,0.08947754,0.02069092,0.1638794,0.2069254,0.003822653,0.2061768,0.1528157,---,-0.06836714,-0.009254744,-0.07778186,0.9945805,-0.000307322,-0.0001816059,-0.0007808128,0.9999997,-0.0001830765,-0.001429703,0.001805504,0.9999973,3.095938E-05,-0.001799331,0.001333626,0.9999975,---,-0.06836714,-0.009254744,-0.07778186,0.9945805,-0.000307322,-0.0001816059,-0.0007808128,0.9999997,-0.0001830765,-0.001429703,0.001805504,0.9999973,3.095938E-05,-0.001799331,0.001333626,0.9999975
T27.9057421330363,14.59656,2.696368,15.53735,0.0866394,5.333195,0.2526855,0.3433838,4.7959,0.2067783,0.3075867,4.573956,0.1717212,---,-0.1289885,0.005956231,-0.1310803,0.9829265,-0.0008579371,0.04652232,-0.002167638,0.9989146,-0.002918395,0.04184505,0.001928266,0.999118,-0.002622244,0.03990853,0.001604462,0.9991986,---,-0.1289885,0.005956231,-0.1310803,0.9829265,-0.0008579371,0.04652232,-0.002167638,0.9989146,-0.002918395,0.04184505,0.001928266,0.999118,-0.002622244,0.03990853,0.001604462,0.9991986
T42.2535885144025,9.280823,21.89849,27.19186,0.8934502,0.260498,0.05981978,0.4701843,1.103345,0.2547295,0.4720459,1.051711,0.1231871,---,-0.1217066,0.1653399,-0.2151015,0.9547678,0.007795537,-0.002277208,0.0005397325,0.9999669,-0.004081458,0.009637371,0.002262316,0.9999427,-0.004109196,0.009182124,0.001112761,0.9999488,---,-0.2029726,0.03085341,0.5230231,0.8272225,0.007122507,0.003902048,0.7074651,0.7067018,-0.009700677,0.003928624,0.708666,0.7054666,-0.009398383,0.003587102,0.7078574,0.7062837
T50.6577698234469,24.41266,14.46527,24.38889,0.03774661,2.054134,0.4299233,0.3262939,2.403592,0.5174704,0.3301086,2.277282,0.4045297,---,-0.1790253,-0.1645812,-0.2308304,0.9421148,0.0003965957,0.01792338,0.003745273,0.9998323,-0.002752101,0.02098632,0.004574475,0.9997655,-0.002810057,0.01988169,0.003586714,0.999792,---,-0.1790253,-0.1645812,-0.2308304,0.9421148,0.0003965958,0.01792338,0.003745273,0.9998324,-0.002752101,0.02098632,0.004574475,0.9997655,-0.002810057,0.01988169,0.003586714,0.999792
T62.7065520752221,36.78931,44.79141,26.73072,8.767364,3.037112,2.396057,1.264343,1.728167,2.617371,1.144989,1.693061,1.835327,---,-0.3674292,-0.2842993,0.08583168,0.8813641,0.07583904,0.02801494,-0.02286476,0.9964641,-0.01137354,0.01482372,-0.02266855,0.9995685,-0.01022596,0.01461157,-0.01586534,0.9997151,---,0.3634068,-0.2617221,-0.1403378,0.8830302,0.7582328,0.03597738,0.003641732,0.6509802,0.6987593,0.02651103,-0.005547132,0.7148439,0.6996745,0.02155043,-0.0008865474,0.7141362
T70.1258709747344,47.98752,14.12937,51.16266,0.06243896,4.689919,0.3956314,0.5030823,4.817866,0.2949698,0.544281,4.572449,0.3592602,---,-0.4125083,-0.07290174,-0.3463759,0.8393724,-0.0004030482,0.04091747,0.003471926,0.9991565,-0.004278049,0.04204218,0.002756317,0.9991029,-0.004620934,0.03990579,0.003322077,0.9991872,---,-0.4125083,-0.07290174,-0.3463759,0.8393724,-0.0004030482,0.04091747,0.003471926,0.9991565,-0.004278049,0.04204218,0.002756317,0.9991029,-0.004620934,0.03990579,0.003322077,0.9991872
T78.4601017665118,28.19552,29.51816,68.09909,5.401337,10.89911,0.4947959,3.471832,9.707049,3.582123,3.512299,5.377475,3.460358,---,0.3335017,-0.07283965,-0.4737146,0.8118285,-0.04649499,0.09506554,0.008768331,0.994346,-0.03281262,0.08358517,-0.02856661,0.9955505,-0.03201374,0.04594243,-0.02870847,0.9980181,---,-0.09914552,0.522544,-0.5707881,0.6255549,-0.02667678,0.7703303,0.03907707,0.6358873,-0.04340166,0.7630641,0.003002382,0.6448569,-0.04293709,0.7381916,0.002337177,0.6732192
T86.5829708855599,53.08728,29.71782,71.09268,0.1044312,3.485131,0.3653328,0.5205994,3.667996,0.1449364,0.6208496,4.392373,0.2139518,---,-0.4848123,-0.06445266,-0.4094493,0.7701651,-0.0008139838,0.03041156,0.003214362,0.999532,-0.004500153,0.03200923,0.001409539,0.9994764,-0.005342315,0.03833077,0.0020733,0.9992487,---,-0.4848123,-0.06445266,-0.4094493,0.7701651,-0.000813984,0.03041156,0.003214362,0.9995321,-0.004500153,0.03200923,0.001409539,0.9994764,-0.005342315,0.03833077,0.0020733,0.9992487
T97.2151412088424,85.75729,14.02082,10.8002,5.796702,4.281311,5.910187,1.192017,1.323114,4.41394,1.267975,1.473991,5.407227,---,-0.6807805,0.02548235,0.01423192,0.7319057,0.05238491,-0.03465047,-0.0495653,0.9967942,-0.01083833,0.01113635,-0.03838466,0.9991422,-0.01165841,0.01232565,-0.04702043,0.9987499,---,0.02265251,-0.3749205,0.03977897,0.9259261,0.7081979,-0.2458117,0.2288892,0.621001,0.6530139,-0.2409476,0.2496323,0.6732019,0.6542369,-0.2346448,0.2444396,0.67614
T105.828090110794,47.49353,44.99276,91.14999,0.06942749,4.825735,0.4459433,0.2569885,3.900076,0.2081979,0.2509155,3.84476,0.1922655,---,-0.5105493,-0.0205547,-0.4961046,0.7019952,-0.0004415461,0.04210207,0.003913638,0.9991056,-0.002179516,0.03403195,0.001892125,0.9994166,-0.002132238,0.03354911,0.00175034,0.9994333,---,-0.5105493,-0.0205547,-0.4961046,0.7019952,-0.0004415461,0.04210207,0.003913638,0.9991056,-0.002179516,0.03403195,0.001892125,0.9994166,-0.002132238,0.03354911,0.00175034,0.9994333
T113.595629895106,51.30783,53.60605,105.4093,6.046916,136.0766,14.24863,4.519196,81.75826,3.345856,1.391663,12.71862,1.305623,---,-0.5575016,-0.06111339,-0.5217713,0.6428157,-0.09528904,0.9214392,-0.09485788,0.3645159,-0.04888941,0.6528075,0.003736643,0.7559353,-0.01080694,0.1108853,0.01266758,0.9936937,---,-0.5575016,-0.06111339,-0.5217713,0.6428157,-0.09528906,0.9214393,-0.09485789,0.3645159,-0.04888941,0.6528076,0.003736643,0.7559354,-0.01080694,0.1108853,0.01266758,0.9936937
T120.109388103709,29.85073,69.08064,61.82501,43.02574,178.2552,171.3506,83.25355,134.0628,130.9388,11.47155,2.596251,0.7830644,---,-0.09942684,0.5790281,-0.534185,0.6078547,0.9279998,0.06458022,-0.01352584,0.3666918,0.7337283,0.04991624,0.0114332,0.6775104,0.1000671,0.02185791,0.004533441,0.9947302,---,-0.4797401,0.3391293,0.05209235,0.807544,0.6105298,0.7018601,0.249726,0.2688545,0.4835282,0.5541204,0.4871567,0.4709877,0.05530225,0.086214,0.7065861,0.7001749
T126.26638023369,55.03668,63.45547,120.5538,8.75378,146.4596,11.63821,2.736389,117.5104,4.927124,1.18338,11.60145,0.6167954,---,-0.5998702,-0.1100418,-0.5346123,0.5850096,-0.07488632,0.9519905,-0.1018631,0.278801,-0.04911261,0.8533929,-0.001894195,0.5189461,-0.009729807,0.1011173,0.006398387,0.9948063,---,-0.5998702,-0.1100418,-0.5346123,0.5850096,-0.07488632,0.9519905,-0.1018631,0.278801,-0.04911261,0.8533928,-0.001894195,0.518946,-0.009729807,0.1011173,0.006398387,0.9948063
T133.689197802916,35.1994,118.0769,70.09754,63.26207,10.1891,86.96236,0.1667786,5.274153,135.191,2.03595,2.367059,28.58389,---,-0.5967442,-0.5798233,0.06934872,0.5503565,-0.4310627,0.3045939,-0.5497856,-0.6474129,-0.04309054,0.01619202,-0.9235106,0.3808009,-0.02231081,0.01562771,-0.2464157,0.9687814,---,-0.03280106,-0.4590339,-0.36096,0.8111226,-0.7625974,0.6041375,-0.1733767,-0.1529827,0.2387973,0.66447,-0.641571,0.2997365,0.6692558,0.1852926,-0.1631917,0.700808
T139.782968102023,43.32706,65.28374,128.1832,12.92406,170.4111,4.804474,1.613068,144.7747,5.093964,2.53183,30.54964,1.019477,---,-0.5867267,-0.06057804,-0.6169264,0.5210413,-0.03210416,0.9896939,-0.1155334,0.07827663,-0.04660621,0.9518989,-4.184508E-05,0.3028473,-0.01896815,0.2635641,0.01440018,0.9643479,---,-0.5867267,-0.06057804,-0.6169264,0.5210413,-0.03210416,0.9896939,-0.1155334,0.07827663,-0.04660621,0.9518989,-4.184508E-05,0.3028473,-0.01896815,0.2635641,0.01440018,0.9643479
